47 0.453 0.082 1.235 0.961 -3.75504e-05
48 0.464 0.078 1.239 1.103 -5.68499e-05
49 0.482 0.077 1.269 1.238 -5.38134e-05
50 0.496 0.07 1.226 1.364 -5.67781e-05
51 0.452 0.146 1.403 0.108 7.0166e-05
52 0.449 0.137 1.392 0.223 0.000133363
53 0.449 0.136 1.396 0.376 0.000149202
54 0.454 0.136 1.397 0.512 0.000111861
55 0.447 0.137 1.395 0.675 5.15871e-05
56 0.451 0.137 1.398 0.813 6.34493e-06
57 0.469 0.134 1.414 0.945 -1.65365e-05
58 0.484 0.124 1.439 1.076 -2.52282e-05
59 0.454 0.186 1.478 0.085 4.07855e-05
60 0.449 0.187 1.479 0.216 8.95135e-05
61 0.456 0.186 1.481 0.366 9.87764e-05
62 0.455 0.186 1.477 0.516 7.52398e-05
63 0.445 0.187 1.482 0.671 3.54593e-05
64 0.47 0.187 1.482 0.809 4.68453e-06
65 0.489 0.181 1.462 0.912 -7.97397e-06
66 0.551 0.111 1.255 0.124 6.48168e-05
67 0.545 0.102 1.242 0.24 0.000119946
68 0.545 0.096 1.234 0.382 0.000141783
69 0.545 0.091 1.231 0.527 0.00011735
70 0.547 0.087 1.23 0.67 6.82438e-05
71 0.546 0.084 1.224 0.819 1.87903e-05
72 0.547 0.082 1.225 0.966 -1.53275e-05
73 0.549 0.082 1.232 1.111 -3.16158e-05
74 0.553 0.081 1.24 1.256 -3.65738e-05
75 0.568 0.079 1.252 1.401 -3.44085e-05
76 0.551 0.146 1.401 0.099 3.38345e-05
77 0.549 0.139 1.393 0.222 6.93219e-05
78 0.548 0.136 1.396 0.375 8.33322e-05
79 0.549 0.138 1.395 0.521 6.63927e-05
80 0.552 0.136 1.4 0.66 3.89747e-05
81 0.545 0.138 1.393 0.824 8.47269e-06
82 0.55 0.138 1.393 0.963 -8.65963e-06
83 0.56 0.132 1.404 1.1 -1.6688e-05
84 0.568 0.127 1.431 1.234 -1.87213e-05
85 0.553 0.186 1.479 0.088 2.18613e-05
86 0.548 0.187 1.479 0.21 4.65445e-05
87 0.55 0.187 1.479 0.378 5.60036e-05
88 0.554 0.186 1.482 0.519 4.47504e-05
89 0.544 0.187 1.48 0.681 2.38919e-05
90 0.544 0.186 1.476 0.826 4.89678e-06
91 0.545 0.183 1.474 0.938 -5.46412e-06
92 0.617 0.112 1.247 0.117 4.18956e-05
93 0.615 0.106 1.249 0.235 7.58071e-05
94 0.613 0.102 1.247 0.378 9.22941e-05
95 0.612 0.1 1.246 0.528 7.82406e-05
96 0.611 0.098 1.256 0.668 4.84893e-05
97 0.61 0.096 1.262 0.816 1.6853e-05
98 0.61 0.096 1.262 0.969 -7.05295e-06
99 0.611 0.097 1.253 1.111 -1.94995e-05
100 0.611 0.095 1.262 1.253 -2.41158e-05
101 0.607 0.095 1.34 1.41 -2.15056e-05
102 0.628 0.149 1.407 0.095 1.97927e-05
103 0.626 0.142 1.394 0.222 4.32123e-05
104 0.624 0.137 1.392 0.371 5.50834e-05
105 0.626 0.141 1.397 0.527 4.45418e-05
106 0.627 0.14 1.399 0.663 2.85336e-05
107 0.625 0.139 1.396 0.815 1.00953e-05
108 0.623 0.138 1.388 0.966 -4.05167e-06
109 0.62 0.129 1.4 1.105 -1.16616e-05
110 0.612 0.125 1.452 1.231 -1.40599e-05
111 0.639 0.187 1.48 0.095 1.34825e-05
112 0.64 0.186 1.478 0.203 2.58335e-05
113 0.638 0.187 1.479 0.398 3.39049e-05
114 0.637 0.186 1.481 0.534 2.86235e-05
115 0.646 0.186 1.481 0.654 1.85529e-05
116 0.617 0.186 1.482 0.847 4.05598e-06
117 0.171 0.106 1.693 0.26 0.000838992
118 0.175 0.104 1.698 0.368 0.000776154
119 0.189 0.104 1.709 0.479 0.000499591
120 0.193 0.157 1.8 0.144 0.00034153
121 0.182 0.131 1.84 0.229 0.00053628
122 0.182 0.13 1.844 0.373 0.000524252
123 0.191 0.13 1.871 0.474 0.0003548
124 0.242 0.11 1.654 0.262 0.000511036
125 0.248 0.106 1.686 0.376 0.000463414
126 0.253 0.105 1.69 0.517 0.000292698
127 0.272 0.105 1.699 0.652 0.000106161
128 0.291 0.104 1.732 0.776 5.79178e-06
129 0.264 0.161 1.725 0.131 0.000199342
130 0.254 0.141 1.767 0.228 0.000324553
131 0.256 0.137 1.799 0.37 0.000320373
132 0.256 0.137 1.793 0.519 0.000205825
133 0.278 0.135 1.827 0.644 7.9072e-05
134 0.293 0.127 1.929 0.771 7.87427e-06
135 0.275 0.197 1.835 0.118 0.000124262
136 0.274 0.195 1.85 0.199 0.000182829
137 0.272 0.195 1.831 0.388 0.000201994
138 0.275 0.195 1.845 0.526 0.000123533
139 0.29 0.19 1.906 0.622 6.03137e-05
140 0.289 0.248 1.939 0.116 7.75922e-05
141 0.288 0.249 1.934 0.188 0.000113243
142 0.287 0.247 1.92 0.392 0.000128399
143 0.288 0.249 1.958 0.527 7.74119e-05
144 0.37 0.118 1.54 0.148 0.000154422
145 0.344 0.112 1.633 0.259 0.000240063
146 0.343 0.108 1.668 0.386 0.00023606
147 0.347 0.106 1.685 0.522 0.000163117
148 0.35 0.105 1.686 0.668 7.23206e-05
149 0.356 0.105 1.695 0.81 5.12207e-06
150 0.375 0.105 1.715 0.948 -2.44951e-05
151 0.39 0.106 1.772 1.066 -3.04859e-05
152 0.353 0.16 1.704 0.12 9.49001e-05
153 0.348 0.146 1.74 0.23 0.000159932
154 0.349 0.14 1.77 0.375 0.000167255
155 0.352 0.139 1.782 0.516 0.000117206
156 0.349 0.14 1.773 0.67 5.02809e-05
157 0.364 0.137 1.81 0.804 5.09875e-06
158 0.38 0.131 1.869 0.939 -1.51642e-05
159 0.393 0.125 1.957 1.067 -2.0594e-05
160 0.356 0.202 1.786 0.102 5.98174e-05
161 0.354 0.202 1.786 0.215 0.000107814
162 0.355 0.199 1.808 0.379 0.00011516
163 0.353 0.202 1.784 0.515 8.44834e-05
164 0.358 0.201 1.799 0.665 3.37948e-05
165 0.381 0.197 1.865 0.783 5.92306e-06
166 0.362 0.257 1.866 0.109 4.31134e-05
167 0.366 0.26 1.851 0.21 6.93523e-05
168 0.358 0.256 1.864 0.395 7.95356e-05
169 0.366 0.259 1.848 0.506 5.69482e-05
170 0.368 0.258 1.848 0.663 2.2666e-05
171 0.398 0.247 1.89 0.757 7.1752e-06
172 0.378 0.303 1.957 0.117 2.95029e-05
173 0.374 0.304 1.962 0.205 4.61015e-05
174 0.386 0.302 1.962 0.387 4.78459e-05
175 0.375 0.304 1.963 0.504 3.83483e-05
176 0.387 0.307 1.971 0.683 1.19582e-05
177 0.474 0.119 1.532 0.137 6.9943e-05
178 0.445 0.113 1.616 0.256 0.000118253
179 0.443 0.109 1.66 0.387 0.00012158
180 0.445 0.107 1.672 0.526 9.20257e-05
181 0.446 0.106 1.682 0.672 4.8284e-05
182 0.449 0.105 1.688 0.818 1.14538e-05
183 0.45 0.105 1.691 0.965 -1.1519e-05
184 0.459 0.105 1.704 1.106 -2.06664e-05
185 0.474 0.103 1.72 1.244 -2.20111e-05
186 0.493 0.107 1.825 1.37 -1.68851e-05
187 0.451 0.16 1.697 0.109 4.24324e-05
188 0.447 0.149 1.732 0.228 7.73307e-05
189 0.447 0.143 1.75 0.378 8.7196e-05
190 0.449 0.141 1.768 0.518 6.63494e-05
191 0.45 0.14 1.78 0.667 3.4695e-05
192 0.448 0.142 1.766 0.819 6.9796e-06
193 0.455 0.139 1.789 0.96 -8.30312e-06
194 0.468 0.134 1.845 1.101 -1.36147e-05
195 0.485 0.129 1.905 1.237 -1.36234e-05
196 0.453 0.204 1.775 0.091 2.62713e-05
197 0.448 0.204 1.772 0.218 5.53079e-05
198 0.451 0.202 1.782 0.374 6.19644e-05
199 0.453 0.203 1.785 0.515 4.7197e-05
200 0.448 0.204 1.764 0.674 2.34129e-05
201 0.453 0.203 1.782 0.813 4.05915e-06
202 0.474 0.198 1.846 0.945 -5.12574e-06
203 0.485 0.194 1.948 1.085 -8.31831e-06
204 0.454 0.258 1.85 0.103 2.10005e-05
205 0.451 0.264 1.828 0.219 3.87949e-05
206 0.461 0.261 1.842 0.362 4.19307e-05
207 0.45 0.262 1.836 0.523 3.31571e-05
208 0.452 0.26 1.838 0.667 1.65008e-05
209 0.454 0.252 1.867 0.796 3.79001e-06
210 0.453 0.247 1.975 0.918 -3.59812e-06
211 0.454 0.304 1.947 0.132 1.88777e-05
212 0.45 0.305 1.971 0.22 2.7303e-05
213 0.459 0.305 1.974 0.345 2.97529e-05
214 0.441 0.304 1.961 0.527 2.44589e-05
215 0.466 0.304 1.978 0.645 1.24628e-05
216 0.537 0.118 1.52 0.141 4.85042e-05
217 0.543 0.114 1.593 0.252 6.43771e-05
218 0.543 0.11 1.647 0.385 6.75269e-05
219 0.544 0.108 1.662 0.531 5.42633e-05
220 0.546 0.107 1.675 0.673 3.22515e-05
221 0.546 0.106 1.684 0.82 1.1435e-05
222 0.547 0.105 1.692 0.966 -2.896e-06
223 0.548 0.105 1.691 1.114 -1.08444e-05
224 0.548 0.105 1.688 1.26 -1.42399e-05
225 0.556 0.104 1.701 1.402 -1.42779e-05
226 0.549 0.16 1.693 0.099 2.02597e-05
227 0.547 0.151 1.722 0.227 4.03795e-05
228 0.547 0.145 1.743 0.375 4.76411e-05
229 0.547 0.144 1.748 0.524 3.92269e-05
230 0.55 0.142 1.768 0.664 2.35287e-05
231 0.548 0.14 1.772 0.818 8.01553e-06
232 0.547 0.143 1.759 0.968 -3.05168e-06
233 0.55 0.141 1.771 1.113 -8.36557e-06
234 0.555 0.136 1.823 1.251 -9.7274e-06
235 0.565 0.128 1.86 1.398 -9.67186e-06
236 0.55 0.205 1.767 0.091 1.37423e-05
237 0.55 0.204 1.779 0.21 2.74156e-05
238 0.546 0.205 1.752 0.38 3.58844e-05
239 0.551 0.203 1.774 0.521 2.80677e-05
240 0.555 0.204 1.782 0.659 1.67079e-05
241 0.544 0.204 1.749 0.824 4.36578e-06
242 0.545 0.195 1.818 0.957 -2.57519e-06
243 0.551 0.187 1.9 1.092 -5.6125e-06
244 0.551 0.258 1.846 0.107 1.13851e-05
245 0.552 0.264 1.831 0.216 1.98942e-05
246 0.55 0.263 1.83 0.373 2.44193e-05
247 0.553 0.261 1.839 0.523 1.95206e-05
248 0.547 0.259 1.844 0.656 1.23069e-05
249 0.535 0.249 1.881 0.796 4.35548e-06
250 0.532 0.303 1.952 0.131 1.11988e-05
251 0.552 0.304 1.96 0.224 1.44852e-05
252 0.555 0.304 1.958 0.36 1.69511e-05
253 0.551 0.304 1.967 0.522 1.38664e-05
254 0.533 0.304 1.952 0.627 1.0694e-05
255 0.612 0.115 1.575 0.246 4.2864e-05
256 0.61 0.112 1.623 0.384 4.73066e-05
257 0.609 0.111 1.646 0.531 3.93495e-05
258 0.609 0.111 1.659 0.673 2.49525e-05
259 0.608 0.109 1.677 0.818 1.04302e-05
260 0.608 0.108 1.695 0.963 -3.75033e-07
261 0.607 0.108 1.697 1.111 -6.91167e-06
262 0.608 0.108 1.68 1.265 -1.02249e-05
263 0.607 0.108 1.691 1.409 -1.08635e-05
264 0.629 0.163 1.682 0.097 1.20847e-05
265 0.626 0.156 1.706 0.226 2.49276e-05
266 0.623 0.15 1.733 0.371 3.07254e-05
267 0.622 0.149 1.722 0.527 2.71338e-05
268 0.623 0.149 1.735 0.667 1.74357e-05
269 0.622 0.145 1.758 0.813 7.38248e-06
270 0.62 0.147 1.741 0.968 -9.40408e-07
271 0.619 0.143 1.751 1.115 -5.50889e-06
272 0.616 0.136 1.81 1.259 -7.1169e-06
273 0.611 0.129 1.862 1.401 -7.49559e-06
274 0.64 0.206 1.758 0.093 7.91225e-06
275 0.641 0.206 1.77 0.208 1.53986e-05
276 0.637 0.207 1.743 0.381 2.12372e-05
277 0.64 0.207 1.75 0.528 1.77031e-05
278 0.64 0.204 1.775 0.661 1.17161e-05
279 0.637 0.2 1.807 0.806 5.00634e-06
280 0.626 0.19 1.855 0.961 -5.55922e-07
281 0.615 0.184 1.916 1.071 -3.11012e-06
282 0.647 0.256 1.842 0.106 6.05191e-06
283 0.65 0.263 1.83 0.22 1.06701e-05
284 0.646 0.265 1.826 0.371 1.36912e-05
285 0.643 0.259 1.837 0.517 1.24474e-05
286 0.635 0.252 1.879 0.647 8.87993e-06
287 0.611 0.246 1.917 0.771 4.888e-06
288 0.636 0.302 1.956 0.145 6.15859e-06
289 0.65 0.304 1.958 0.232 7.79807e-06
290 0.642 0.304 1.954 0.36 1.00297e-05
291 0.619 0.303 1.953 0.497 1.05555e-05
292 0.703 0.268 1.829 0.128 4.63186e-06
293 0.704 0.276 1.858 0.223 6.72513e-06
294 0.704 0.274 1.87 0.348 8.34929e-06
295 0.701 0.26 1.862 0.482 8.81286e-06
296 0.707 0.305 1.967 0.23 5.14066e-06
297 0.162 0.118 2.035 0.27 0.000575657
298 0.172 0.118 2.036 0.368 0.0005043
299 0.187 0.118 2.037 0.484 0.000323185
300 0.191 0.174 2.123 0.144 0.00022354
301 0.173 0.151 2.387 0.248 0.000306035
302 0.175 0.148 2.394 0.369 0.000295037
303 0.187 0.15 2.408 0.485 0.000189882
304 0.189 0.211 2.615 0.136 0.000116017
305 0.182 0.195 2.764 0.218 0.000159098
306 0.181 0.194 2.763 0.372 0.00016429
307 0.188 0.195 2.763 0.484 0.000112974
308 0.192 0.252 2.907 0.126 7.02879e-05
309 0.194 0.247 2.911 0.194 9.64572e-05
310 0.192 0.249 2.941 0.35 0.000106259
311 0.196 0.249 2.884 0.484 7.5468e-05
312 0.236 0.118 2.028 0.279 0.000335628
313 0.244 0.118 2.035 0.383 0.000296856
314 0.252 0.118 2.036 0.519 0.000187748
315 0.269 0.118 2.035 0.657 7.10346e-05
316 0.286 0.118 2.04 0.782 5.44604e-06
317 0.259 0.172 2.143 0.136 0.000124528
318 0.247 0.157 2.312 0.246 0.000179949
319 0.251 0.151 2.366 0.373 0.000171398
320 0.251 0.15 2.366 0.52 0.000114392
321 0.269 0.151 2.385 0.655 4.4177e-05
322 0.288 0.15 2.456 0.782 5.44456e-06
323 0.261 0.213 2.435 0.122 7.00667e-05
324 0.254 0.202 2.582 0.22 0.000103026
325 0.256 0.2 2.633 0.37 0.000103631
326 0.254 0.2 2.607 0.523 6.99953e-05
327 0.274 0.199 2.664 0.652 2.743e-05
328 0.29 0.193 2.798 0.78 3.88732e-06
329 0.268 0.261 2.679 0.107 3.87166e-05
330 0.267 0.26 2.697 0.206 6.34488e-05
331 0.265 0.259 2.691 0.384 6.97491e-05
332 0.265 0.259 2.692 0.525 4.55756e-05
333 0.282 0.259 2.728 0.644 1.93047e-05
334 0.298 0.244 2.953 0.763 3.88308e-06
335 0.279 0.317 2.799 0.109 2.53973e-05
336 0.281 0.319 2.805 0.202 3.94168e-05
337 0.275 0.318 2.778 0.403 4.43991e-05
338 0.277 0.319 2.782 0.528 2.88255e-05
339 0.289 0.323 2.801 0.627 1.4167e-05
340 0.28 0.368 2.937 0.12 1.91502e-05
341 0.287 0.372 2.872 0.206 2.77543e-05
342 0.289 0.374 2.927 0.411 2.64426e-05
343 0.284 0.371 2.939 0.552 1.64364e-05
344 0.293 0.369 2.9 0.609 1.13456e-05
345 0.326 0.118 2.025 0.284 0.000169314
346 0.343 0.118 2.035 0.391 0.000143902
347 0.345 0.118 2.034 0.527 0.000102873
348 0.348 0.118 2.035 0.667 4.9316e-05
349 0.351 0.118 2.036 0.813 6.10565e-06
350 0.372 0.118 2.036 0.954 -1.39497e-05
351 0.389 0.117 2.027 1.076 -2.03463e-05
352 0.354 0.171 2.154 0.128 5.45561e-05
353 0.346 0.161 2.277 0.243 8.32137e-05
354 0.345 0.154 2.336 0.381 8.5853e-05
355 0.349 0.151 2.361 0.519 6.17832e-05
356 0.349 0.151 2.359 0.67 2.95765e-05
357 0.353 0.151 2.369 0.813 4.70039e-06
358 0.372 0.151 2.412 0.951 -6.8143e-06
359 0.388 0.15 2.484 1.081 -1.00636e-05
360 0.352 0.213 2.383 0.108 3.14285e-05
361 0.349 0.205 2.509 0.224 5.114e-05
362 0.35 0.202 2.572 0.375 5.33717e-05
363 0.353 0.202 2.586 0.513 3.91006e-05
364 0.346 0.203 2.545 0.674 1.86301e-05
365 0.359 0.202 2.607 0.81 3.07936e-06
366 0.376 0.198 2.73 0.943 -3.52771e-06
367 0.391 0.191 2.873 1.081 -5.55665e-06
368 0.355 0.264 2.575 0.092 1.78426e-05
369 0.352 0.265 2.544 0.218 3.7062e-05
370 0.355 0.262 2.618 0.373 3.8198e-05
371 0.355 0.264 2.556 0.516 2.93829e-05
372 0.352 0.265 2.549 0.675 1.26208e-05
373 0.368 0.263 2.681 0.8 2.18581e-06
374 0.388 0.256 2.83 0.931 -2.25245e-06
375 0.356 0.32 2.695 0.099 1.33012e-05
376 0.356 0.324 2.608 0.217 2.6005e-05
377 0.361 0.322 2.683 0.371 2.63469e-05
378 0.357 0.323 2.603 0.516 2.08867e-05
379 0.356 0.322 2.647 0.673 8.44766e-06
380 0.378 0.319 2.753 0.796 1.42244e-06
381 0.387 0.312 2.891 0.901 -1.45124e-06
382 0.362 0.373 2.84 0.118 1.01437e-05
383 0.358 0.374 2.826 0.217 1.66158e-05
384 0.372 0.375 2.858 0.354 1.63281e-05
385 0.361 0.373 2.828 0.524 1.27261e-05
386 0.357 0.373 2.842 0.663 5.88702e-06
387 0.368 0.367 2.941 0.765 1.68517e-06
388 0.439 0.118 2.032 0.395 7.487e-05
389 0.442 0.118 2.037 0.528 5.739e-05
390 0.447 0.118 2.034 0.677 3.05797e-05
391 0.447 0.118 2.035 0.817 9.47461e-06
392 0.451 0.118 2.037 0.966 -4.9389e-06
393 0.456 0.118 2.036 1.107 -1.16734e-05
394 0.472 0.118 2.032 1.283 -1.35573e-05
395 0.449 0.17 2.157 0.121 2.5228e-05
396 0.446 0.162 2.257 0.239 3.98665e-05
397 0.445 0.157 2.313 0.381 4.31415e-05
398 0.446 0.154 2.339 0.524 3.37683e-05
399 0.448 0.151 2.357 0.668 1.93783e-05
400 0.448 0.15 2.359 0.818 6.1502e-06
401 0.449 0.152 2.355 0.965 -2.54679e-06
402 0.455 0.15 2.38 1.109 -6.51619e-06
403 0.471 0.149 2.414 1.249 -7.22944e-06
404 0.49 0.149 2.484 1.376 -6.30154e-06
405 0.45 0.214 2.363 0.098 1.37308e-05
406 0.448 0.206 2.48 0.223 2.47722e-05
407 0.447 0.204 2.534 0.377 2.77188e-05
408 0.45 0.204 2.538 0.52 2.17315e-05
409 0.452 0.202 2.577 0.663 1.23656e-05
410 0.445 0.204 2.517 0.821 3.56597e-06
411 0.451 0.203 2.562 0.965 -1.82101e-06
412 0.461 0.2 2.667 1.103 -3.76041e-06
413 0.48 0.193 2.771 1.251 -3.94261e-06
414 0.487 0.184 2.783 1.363 -4.12802e-06
415 0.452 0.266 2.543 0.09 8.44339e-06
416 0.45 0.266 2.515 0.215 1.79763e-05
417 0.448 0.266 2.51 0.375 2.16165e-05
418 0.453 0.264 2.562 0.519 1.60264e-05
419 0.452 0.265 2.534 0.664 9.20857e-06
420 0.445 0.265 2.51 0.822 2.04886e-06
421 0.458 0.262 2.657 0.95 -1.25436e-06
422 0.469 0.253 2.83 1.087 -2.48248e-06
423 0.491 0.24 2.997 1.252 -2.52735e-06
424 0.452 0.32 2.675 0.101 6.57044e-06
425 0.451 0.326 2.545 0.219 1.34773e-05
426 0.453 0.324 2.578 0.369 1.51746e-05
427 0.453 0.322 2.613 0.522 1.15463e-05
428 0.448 0.323 2.567 0.665 6.63578e-06
429 0.445 0.317 2.714 0.808 1.62646e-06
430 0.446 0.311 2.905 0.938 -8.61745e-07
431 0.447 0.372 2.847 0.126 5.57512e-06
432 0.451 0.375 2.824 0.221 8.3236e-06
433 0.454 0.375 2.824 0.363 9.49521e-06
434 0.457 0.374 2.822 0.515 7.44148e-06
435 0.453 0.372 2.808 0.656 4.3599e-06
436 0.441 0.364 2.9 0.774 1.71489e-06
437 0.537 0.118 2.025 0.417 4.09228e-05
438 0.544 0.118 2.031 0.535 3.25885e-05
439 0.542 0.118 2.033 0.675 2.07554e-05
440 0.542 0.118 2.036 0.818 8.50431e-06
441 0.541 0.118 2.03 0.961 -4.7422e-07
442 0.555 0.118 2.038 1.114 -5.27401e-06
443 0.543 0.118 2.022 1.252 -8.25182e-06
444 0.54 0.117 2.035 1.404 -9.15322e-06
445 0.547 0.17 2.146 0.113 1.23293e-05
446 0.545 0.164 2.234 0.237 2.08835e-05
447 0.545 0.159 2.294 0.381 2.33705e-05
448 0.545 0.156 2.318 0.527 1.95766e-05
449 0.546 0.153 2.335 0.67 1.25234e-05
450 0.547 0.151 2.363 0.819 5.19382e-06
451 0.548 0.15 2.355 0.966 1.61971e-08
452 0.547 0.151 2.345 1.116 -3.1863e-06
453 0.549 0.151 2.356 1.264 -4.50325e-06
454 0.555 0.15 2.403 1.402 -4.6029e-06
455 0.549 0.214 2.351 0.095 6.84182e-06
456 0.549 0.208 2.443 0.223 1.29319e-05
457 0.547 0.204 2.525 0.373 1.49315e-05
458 0.547 0.205 2.497 0.524 1.29897e-05
459 0.55 0.204 2.525 0.664 8.16652e-06
460 0.551 0.203 2.569 0.815 3.30773e-06
461 0.547 0.204 2.498 0.969 -3.07234e-07
462 0.547 0.203 2.555 1.111 -2.13381e-06
463 0.55 0.197 2.691 1.256 -2.59207e-06
464 0.557 0.191 2.802 1.389 -2.55628e-06
465 0.549 0.265 2.522 0.094 4.61334e-06
466 0.552 0.267 2.521 0.209 8.83226e-06
467 0.547 0.267 2.458 0.377 1.22256e-05
468 0.549 0.265 2.501 0.525 9.78114e-06
469 0.554 0.265 2.548 0.662 5.92894e-06
470 0.55 0.265 2.565 0.811 2.32324e-06
471 0.539 0.259 2.631 0.96 -3.45664e-07
472 0.542 0.251 2.824 1.109 -1.45316e-06
473 0.549 0.32 2.672 0.103 3.43593e-06
474 0.55 0.325 2.557 0.218 6.88884e-06
475 0.549 0.325 2.528 0.372 8.70246e-06
476 0.55 0.323 2.59 0.522 6.89652e-06
477 0.552 0.322 2.652 0.659 4.1739e-06
478 0.541 0.315 2.752 0.806 1.62869e-06
479 0.541 0.308 2.906 0.926 1.12878e-07
480 0.549 0.368 2.849 0.131 2.90689e-06
481 0.549 0.374 2.822 0.227 4.42293e-06
482 0.553 0.374 2.808 0.365 5.21571e-06
483 0.55 0.372 2.806 0.518 4.52507e-06
484 0.544 0.373 2.873 0.644 2.96924e-06
485 0.518 0.368 2.923 0.751 1.78166e-06
486 0.605 0.118 2.033 0.543 2.33249e-05
487 0.606 0.118 2.02 0.677 1.591e-05
488 0.606 0.119 2.035 0.818 7.32024e-06
489 0.607 0.119 2.049 0.985 -2.36729e-08
490 0.604 0.117 2.034 1.15 -4.24792e-06
491 0.606 0.12 2.079 1.206 -4.6287e-06
492 0.603 0.118 2.056 1.386 -6.12203e-06
493 0.624 0.172 2.133 0.109 7.3595e-06
494 0.621 0.167 2.209 0.235 1.31582e-05
495 0.619 0.163 2.265 0.378 1.53809e-05
496 0.618 0.16 2.3 0.526 1.33855e-05
497 0.617 0.158 2.325 0.673 8.9552e-06
498 0.616 0.157 2.366 0.817 4.23645e-06
499 0.616 0.155 2.352 0.967 5.36731e-07
500 0.616 0.156 2.343 1.118 -1.87566e-06
501 0.615 0.155 2.366 1.263 -2.96478e-06
502 0.615 0.153 2.369 1.406 -3.41813e-06
503 0.635 0.216 2.318 0.096 4.05279e-06
504 0.633 0.213 2.393 0.221 7.79238e-06
505 0.63 0.207 2.502 0.37 9.19721e-06
506 0.629 0.208 2.46 0.527 8.5517e-06
507 0.632 0.209 2.444 0.67 5.8241e-06
508 0.632 0.207 2.506 0.81 2.8054e-06
509 0.627 0.204 2.553 0.965 3.44088e-07
510 0.627 0.199 2.572 1.113 -1.11319e-06
511 0.623 0.196 2.743 1.258 -1.571e-06
512 0.618 0.187 2.838 1.371 -1.73496e-06
513 0.645 0.266 2.49 0.095 2.50723e-06
514 0.647 0.268 2.489 0.214 4.91095e-06
515 0.645 0.269 2.459 0.366 6.6063e-06
516 0.642 0.267 2.435 0.532 6.14289e-06
517 0.644 0.266 2.508 0.666 3.96994e-06
518 0.643 0.262 2.633 0.804 1.87624e-06
519 0.635 0.253 2.76 0.95 3.43779e-07
520 0.618 0.246 2.888 1.094 -6.40363e-07
521 0.647 0.318 2.704 0.105 1.75293e-06
522 0.649 0.324 2.565 0.224 3.61345e-06
523 0.651 0.327 2.528 0.357 4.53095e-06
524 0.64 0.321 2.573 0.527 4.29431e-06
525 0.637 0.317 2.732 0.66 2.72624e-06
526 0.627 0.312 2.881 0.777 1.51972e-06
527 0.651 0.366 2.847 0.135 1.49667e-06
528 0.649 0.373 2.815 0.234 2.32994e-06
529 0.648 0.374 2.831 0.356 2.78318e-06
530 0.629 0.369 2.849 0.51 2.94165e-06
531 0.612 0.366 2.908 0.634 2.2861e-06
532 0.703 0.286 2.227 0.109 2.26188e-06
533 0.704 0.289 2.225 0.22 4.02854e-06
534 0.705 0.291 2.188 0.355 5.27789e-06
535 0.703 0.284 2.269 0.512 4.73191e-06
536 0.701 0.286 2.451 0.63 3.09553e-06
537 0.706 0.321 2.668 0.11 1.21022e-06
538 0.708 0.329 2.533 0.227 2.41852e-06
539 0.708 0.329 2.586 0.349 2.86496e-06
540 0.705 0.318 2.697 0.513 2.6352e-06
541 0.701 0.304 2.757 0.617 2.23774e-06
