0 0.327536 0.0774958 1.10314 0.128725 0.000692108
1 0.32918 0.0918359 1.16917 0.122644 0.00053364
2 0.326853 0.103451 1.2478 0.126355 0.000453585
3 0.327091 0.115949 1.39102 0.127048 0.000336691
4 0.326432 0.12862 1.48228 0.118528 0.000261528
5 0.325699 0.143762 1.60072 0.127041 0.000220122
6 0.326113 0.164808 1.66337 0.121954 0.000179248
7 0.325411 0.215818 1.73215 0.148307 0.000159062
8 0.324175 0.0738482 1.12061 0.305744 0.00111674
9 0.32644 0.0882884 1.21872 0.293624 0.000839025
10 0.324915 0.102641 1.37051 0.29568 0.000608352
11 0.325352 0.117863 1.46933 0.294617 0.000484207
12 0.325061 0.134459 1.57972 0.299853 0.000385153
13 0.324217 0.159296 1.55229 0.31233 0.000364341
14 0.325104 0.192324 1.56366 0.308322 0.000312612
15 0.323197 0.246492 1.72711 0.305145 0.000205087
16 0.325179 0.0711795 1.14028 0.487554 0.000788098
17 0.325328 0.0880678 1.26662 0.493708 0.000554655
18 0.325308 0.101965 1.36337 0.494418 0.000439811
19 0.324935 0.115243 1.46632 0.492264 0.000357458
20 0.324904 0.130663 1.53125 0.49254 0.000303325
21 0.32386 0.150328 1.58173 0.489945 0.000263345
22 0.326012 0.180867 1.56562 0.484445 0.000237049
23 0.324214 0.237272 1.68796 0.482348 0.000161849
24 0.326387 0.0694764 1.14614 0.678144 0.000223455
25 0.325579 0.0850844 1.25513 0.676779 0.000172061
26 0.326264 0.0979463 1.36098 0.675224 0.000141159
27 0.325926 0.110652 1.46658 0.676764 0.000114217
28 0.324389 0.125115 1.48345 0.677509 0.000100425
29 0.326387 0.142269 1.50482 0.680671 8.41518e-05
30 0.324056 0.167544 1.48094 0.676887 7.54289e-05
31 0.324486 0.215634 1.65816 0.667351 5.45648e-05
32 0.328116 0.086658 1.25211 0.8777 -0.000110209
33 0.327767 0.147283 1.57797 0.86348 -4.28862e-05
34 0.374141 0.0836345 1.10915 0.129262 0.000489578
35 0.377967 0.0986609 1.20237 0.120465 0.000347861
36 0.372837 0.109098 1.27704 0.122007 0.000302276
37 0.375737 0.120995 1.36729 0.117216 0.000232922
38 0.3769 0.133636 1.45363 0.128393 0.000206407
39 0.377379 0.147173 1.52443 0.1172 0.000161865
40 0.375872 0.166743 1.63963 0.124589 0.000135334
41 0.378404 0.2087 1.75683 0.133978 0.000103662
42 0.372259 0.0751708 1.10805 0.30912 0.00084781
43 0.375329 0.0890887 1.19057 0.293189 0.000651999
44 0.374313 0.101331 1.31137 0.299496 0.000499462
45 0.374891 0.115304 1.42534 0.292515 0.000386066
46 0.376673 0.131766 1.52373 0.292478 0.000306666
47 0.375107 0.15209 1.59804 0.298976 0.000257493
48 0.37492 0.184104 1.59348 0.302605 0.000230004
49 0.375244 0.234226 1.69123 0.30201 0.000165785
50 0.374337 0.0724143 1.12458 0.497359 0.000604099
51 0.374646 0.0886611 1.24136 0.494411 0.000447995
52 0.374428 0.101232 1.31327 0.494906 0.000371802
53 0.374201 0.114719 1.43205 0.500088 0.000286011
54 0.374795 0.129396 1.49006 0.499362 0.000245737
55 0.374125 0.147384 1.56317 0.492745 0.000210777
56 0.374505 0.173415 1.57078 0.491127 0.000187443
57 0.373854 0.226487 1.66335 0.49122 0.000133665
58 0.374436 0.0700339 1.14567 0.684204 0.000194161
59 0.375478 0.0859165 1.25336 0.680895 0.000151734
60 0.37544 0.0968327 1.32545 0.679685 0.000129888
61 0.375151 0.108077 1.41282 0.677153 0.000111906
62 0.376766 0.121422 1.48452 0.67814 9.41001e-05
63 0.37574 0.137491 1.52832 0.679891 8.04391e-05
64 0.374986 0.160213 1.55238 0.682663 6.6898e-05
65 0.375384 0.204299 1.65229 0.673171 5.20563e-05
66 0.376819 0.0784594 1.21055 0.876897 -6.77201e-05
67 0.377316 0.109757 1.39037 0.873316 -3.86274e-05
68 0.376921 0.15514 1.56732 0.868345 -2.37746e-05
69 0.379146 0.102252 1.37541 1.05737 -9.83816e-05
70 0.424912 0.0876023 1.14076 0.139934 0.000349226
71 0.422175 0.104925 1.19935 0.124173 0.00026429
72 0.423344 0.116027 1.2734 0.128502 0.000224432
73 0.425959 0.126504 1.324 0.12179 0.000184587
74 0.426409 0.137659 1.42458 0.124921 0.000151969
75 0.424734 0.150598 1.52228 0.124936 0.000125387
76 0.424701 0.172695 1.66941 0.126384 9.41992e-05
77 0.424365 0.210593 1.74566 0.130116 7.62072e-05
78 0.424706 0.0784905 1.11785 0.306147 0.000598205
79 0.425066 0.0938821 1.2025 0.294916 0.000464397
80 0.424604 0.104668 1.25967 0.290503 0.000397486
81 0.425224 0.116701 1.36843 0.291201 0.00031159
82 0.424059 0.131655 1.48138 0.294124 0.000246914
83 0.424759 0.151841 1.6032 0.290602 0.000189305
84 0.425868 0.180316 1.5827 0.298971 0.000175415
85 0.428449 0.231975 1.72961 0.300236 0.000116587
86 0.423131 0.0740383 1.11454 0.498207 0.00047875
87 0.425219 0.0893773 1.22469 0.498416 0.0003544
88 0.424606 0.102022 1.31506 0.495358 0.000289037
89 0.425035 0.116298 1.38808 0.497896 0.000238485
90 0.424053 0.131727 1.49158 0.502829 0.00018938
91 0.425306 0.150058 1.56065 0.495571 0.000161711
92 0.424028 0.176052 1.54921 0.493942 0.000149325
93 0.424055 0.224779 1.68818 0.489648 0.000103627
94 0.424683 0.0712131 1.1386 0.686793 0.000171636
95 0.42541 0.0873797 1.22908 0.681264 0.000138829
96 0.423465 0.0996406 1.32153 0.686655 0.000109281
97 0.425148 0.11127 1.39504 0.682024 9.62938e-05
98 0.42525 0.123478 1.46395 0.679197 8.46998e-05
