0 0.137 0.092 1.231 0.113 0.00177051
1 0.147 0.085 1.228 0.222 0.00266518
2 0.173 0.082 1.235 0.349 0.00218237
3 0.191 0.078 1.256 0.474 0.00131991
4 0.147 0.139 1.395 0.09 0.00080743
5 0.152 0.138 1.396 0.216 0.00146218
6 0.181 0.135 1.401 0.336 0.00120906
7 0.196 0.124 1.49 0.455 0.000746715
8 0.149 0.186 1.48 0.082 0.000522387
9 0.156 0.186 1.48 0.212 0.00100232
10 0.187 0.186 1.481 0.324 0.000830635
11 0.24 0.101 1.238 0.118 0.000783314
12 0.243 0.09 1.231 0.235 0.00130472
13 0.246 0.084 1.227 0.372 0.00131115
14 0.259 0.083 1.233 0.507 0.000792147
15 0.277 0.08 1.244 0.645 0.000278487
16 0.293 0.076 1.262 0.769 -7.31033e-06
17 0.246 0.141 1.395 0.098 0.000409848
18 0.249 0.137 1.397 0.219 0.000735545
19 0.248 0.138 1.396 0.369 0.000747897
20 0.27 0.135 1.402 0.498 0.000451126
21 0.289 0.128 1.424 0.62 0.000196339
22 0.249 0.186 1.48 0.085 0.000257191
23 0.245 0.187 1.481 0.222 0.000542044
24 0.25 0.186 1.481 0.364 0.000532207
25 0.278 0.186 1.48 0.484 0.000325512
26 0.343 0.106 1.241 0.119 0.000388702
27 0.344 0.095 1.235 0.24 0.000667798
28 0.346 0.088 1.23 0.376 0.000704801
29 0.347 0.084 1.226 0.521 0.000490637
30 0.353 0.083 1.23 0.663 0.000198008
31 0.363 0.081 1.239 0.805 -6.93543e-06
32 0.38 0.078 1.254 0.942 -9.58731e-05
33 0.395 0.075 1.281 1.064 -0.000117019
34 0.347 0.143 1.396 0.102 0.000216881
35 0.35 0.137 1.395 0.22 0.000389867
36 0.348 0.138 1.397 0.372 0.000419114
37 0.348 0.138 1.396 0.518 0.000285672
38 0.36 0.136 1.4 0.655 0.000119105
39 0.381 0.132 1.413 0.784 1.22008e-05
40 0.349 0.186 1.48 0.096 0.000150416
41 0.351 0.186 1.48 0.215 0.000276765
42 0.346 0.186 1.48 0.378 0.000304885
43 0.35 0.187 1.48 0.515 0.000204361
44 0.371 0.187 1.482 0.646 8.62202e-05
45 0.444 0.108 1.244 0.118 0.00019807
46 0.444 0.1 1.236 0.242 0.000350528
47 0.445 0.092 1.233 0.378 0.000388418
48 0.447 0.087 1.229 0.522 0.000296055
49 0.447 0.084 1.226 0.67 0.000146903
50 0.45 0.083 1.228 0.814 2.09995e-05
51 0.454 0.081 1.236 0.96 -5.24326e-05
52 0.465 0.079 1.242 1.101 -7.90418e-05
53 0.483 0.077 1.264 1.239 -7.66603e-05
54 0.495 0.076 1.311 1.36 -6.58511e-05
55 0.447 0.144 1.398 0.102 0.000112535
56 0.448 0.14 1.394 0.226 0.000211895
57 0.451 0.137 1.398 0.366 0.000234248
58 0.449 0.139 1.397 0.52 0.000175497
59 0.448 0.139 1.396 0.668 8.55229e-05
60 0.455 0.137 1.399 0.808 1.38343e-05
61 0.471 0.133 1.403 0.944 -2.45323e-05
62 0.486 0.125 1.422 1.067 -3.77349e-05
63 0.45 0.186 1.48 0.1 8.12426e-05
64 0.45 0.186 1.48 0.219 0.000150777
65 0.451 0.186 1.48 0.365 0.000170869
66 0.448 0.187 1.48 0.524 0.000126321
67 0.45 0.186 1.482 0.664 6.22681e-05
68 0.464 0.187 1.481 0.799 1.15228e-05
69 0.493 0.184 1.481 0.936 -1.41328e-05
70 0.545 0.11 1.24 0.117 0.000104755
71 0.544 0.102 1.238 0.242 0.000190629
72 0.545 0.096 1.234 0.381 0.000219966
73 0.546 0.09 1.232 0.523 0.000183755
74 0.547 0.086 1.227 0.67 0.000109069
75 0.546 0.084 1.226 0.819 3.3362e-05
76 0.548 0.083 1.229 0.963 -1.68252e-05
77 0.551 0.082 1.234 1.11 -4.24248e-05
78 0.554 0.08 1.24 1.256 -5.16962e-05
79 0.566 0.077 1.248 1.404 -5.08333e-05
80 0.548 0.146 1.399 0.098 5.71014e-05
81 0.548 0.142 1.395 0.229 0.000115966
82 0.549 0.138 1.394 0.368 0.000136804
83 0.55 0.138 1.397 0.517 0.000111961
84 0.549 0.14 1.397 0.667 6.48876e-05
85 0.548 0.139 1.395 0.818 1.94911e-05
86 0.552 0.137 1.396 0.96 -9.64804e-06
87 0.56 0.131 1.406 1.102 -2.41986e-05
88 0.571 0.126 1.433 1.225 -2.73953e-05
89 0.549 0.186 1.48 0.096 4.22192e-05
90 0.549 0.186 1.48 0.222 8.39435e-05
91 0.552 0.186 1.479 0.366 9.87825e-05
92 0.547 0.187 1.481 0.521 8.19664e-05
93 0.551 0.186 1.481 0.67 4.63572e-05
94 0.549 0.186 1.48 0.814 1.42239e-05
95 0.546 0.185 1.486 0.919 -3.51852e-06
96 0.618 0.112 1.241 0.115 6.97525e-05
97 0.615 0.106 1.245 0.24 0.000128525
98 0.613 0.103 1.249 0.378 0.000151659
99 0.612 0.1 1.252 0.522 0.000131283
100 0.611 0.098 1.254 0.668 8.38164e-05
101 0.61 0.097 1.261 0.816 3.26515e-05
102 0.611 0.098 1.259 0.967 -5.56915e-06
103 0.61 0.097 1.264 1.111 -2.5981e-05
104 0.609 0.096 1.286 1.257 -3.34545e-05
105 0.606 0.09 1.296 1.389 -3.57498e-05
106 0.629 0.149 1.405 0.096 3.61355e-05
107 0.627 0.145 1.4 0.231 7.75285e-05
108 0.626 0.142 1.398 0.369 9.50372e-05
109 0.626 0.141 1.399 0.517 8.35108e-05
110 0.626 0.142 1.398 0.668 5.33751e-05
111 0.626 0.142 1.397 0.815 2.20695e-05
112 0.624 0.137 1.391 0.963 -2.05052e-06
113 0.62 0.13 1.401 1.104 -1.6222e-05
114 0.614 0.124 1.437 1.224 -2.13896e-05
115 0.637 0.186 1.48 0.096 2.67416e-05
116 0.639 0.186 1.481 0.224 5.37029e-05
117 0.639 0.187 1.48 0.365 6.60413e-05
118 0.639 0.187 1.48 0.521 5.79908e-05
119 0.636 0.186 1.48 0.667 3.86073e-05
120 0.631 0.185 1.478 0.797 1.88531e-05
121 0.133 0.109 1.659 0.12 0.000962726
122 0.145 0.106 1.681 0.225 0.00128372
123 0.169 0.105 1.691 0.353 0.00104044
124 0.189 0.105 1.71 0.478 0.00061101
125 0.145 0.147 1.737 0.097 0.000540358
126 0.149 0.143 1.761 0.219 0.000918098
127 0.174 0.14 1.783 0.347 0.000750276
128 0.191 0.131 1.871 0.471 0.000447773
129 0.15 0.204 1.768 0.082 0.000334099
130 0.153 0.204 1.771 0.216 0.000666787
131 0.182 0.202 1.805 0.332 0.000534249
132 0.157 0.261 1.837 0.089 0.000244621
133 0.16 0.262 1.835 0.216 0.000453225
134 0.187 0.26 1.86 0.322 0.00037872
135 0.164 0.304 1.962 0.097 0.000178812
136 0.166 0.304 1.962 0.216 0.000310266
137 0.19 0.303 1.964 0.317 0.000272825
138 0.234 0.113 1.611 0.128 0.000465678
139 0.242 0.108 1.668 0.24 0.000628945
140 0.246 0.106 1.682 0.373 0.000602627
141 0.255 0.106 1.689 0.511 0.000377513
142 0.273 0.105 1.7 0.65 0.00014077
143 0.29 0.104 1.732 0.773 1.08338e-05
144 0.245 0.152 1.716 0.104 0.000263797
145 0.248 0.144 1.754 0.223 0.000441942
146 0.247 0.143 1.761 0.371 0.000452162
147 0.26 0.141 1.78 0.507 0.000278405
148 0.279 0.135 1.826 0.642 0.000108489
149 0.292 0.126 1.921 0.769 1.25806e-05
150 0.248 0.205 1.765 0.089 0.000170899
151 0.248 0.205 1.763 0.22 0.000339111
152 0.248 0.205 1.764 0.368 0.000344944
153 0.272 0.202 1.801 0.495 0.000203693
154 0.291 0.193 1.904 0.619 8.60501e-05
155 0.248 0.262 1.829 0.098 0.000136721
156 0.248 0.264 1.825 0.219 0.000245771
157 0.251 0.263 1.829 0.364 0.000245828
158 0.28 0.261 1.858 0.483 0.000147941
159 0.245 0.304 1.964 0.106 0.000106865
160 0.248 0.304 1.964 0.22 0.000176506
161 0.252 0.304 1.964 0.366 0.000174379
162 0.284 0.304 1.971 0.484 0.000104818
163 0.336 0.116 1.573 0.131 0.000246372
164 0.34 0.11 1.646 0.249 0.000340619
165 0.345 0.107 1.672 0.377 0.00033116
166 0.347 0.106 1.683 0.521 0.000230539
167 0.351 0.106 1.686 0.665 0.000102981
168 0.358 0.105 1.694 0.808 8.81597e-06
169 0.375 0.105 1.713 0.947 -3.48482e-05
170 0.392 0.105 1.776 1.071 -4.35113e-05
171 0.346 0.156 1.704 0.105 0.000134918
172 0.348 0.147 1.738 0.227 0.000234063
173 0.349 0.142 1.762 0.37 0.000246946
174 0.348 0.143 1.761 0.519 0.000174561
175 0.353 0.141 1.772 0.663 7.67359e-05
176 0.365 0.137 1.809 0.802 8.4713e-06
177 0.382 0.131 1.865 0.939 -2.20776e-05
178 0.39 0.122 1.969 1.062 -3.05427e-05
179 0.348 0.205 1.761 0.098 9.68944e-05
180 0.352 0.205 1.767 0.216 0.000172537
181 0.347 0.205 1.759 0.376 0.000194655
182 0.349 0.205 1.76 0.519 0.000132903
183 0.363 0.203 1.79 0.652 5.74903e-05
184 0.383 0.197 1.864 0.78 1.01713e-05
185 0.398 0.182 1.93 0.905 -1.16542e-05
186 0.346 0.261 1.83 0.108 7.92791e-05
187 0.352 0.264 1.827 0.215 0.000127068
188 0.348 0.263 1.824 0.374 0.000141736
189 0.351 0.263 1.828 0.514 9.63492e-05
190 0.372 0.261 1.859 0.641 4.24414e-05
191 0.389 0.251 1.933 0.765 9.04173e-06
192 0.344 0.304 1.964 0.12 6.29295e-05
193 0.352 0.304 1.964 0.219 9.24782e-05
194 0.351 0.304 1.96 0.376 9.97843e-05
195 0.353 0.304 1.962 0.513 6.88293e-05
196 0.374 0.303 1.961 0.638 3.15201e-05
197 0.438 0.117 1.544 0.136 0.000135344
198 0.441 0.113 1.615 0.253 0.000185746
199 0.444 0.109 1.661 0.383 0.000184407
200 0.446 0.107 1.673 0.523 0.000140378
201 0.447 0.106 1.685 0.669 7.45151e-05
202 0.449 0.105 1.688 0.816 1.8652e-05
203 0.451 0.105 1.692 0.962 -1.59022e-05
204 0.459 0.105 1.703 1.105 -3.03634e-05
205 0.477 0.104 1.714 1.245 -3.19557e-05
206 0.495 0.105 1.788 1.36 -2.62492e-05
207 0.447 0.158 1.696 0.103 6.83115e-05
208 0.447 0.15 1.724 0.231 0.000126472
209 0.449 0.144 1.75 0.37 0.000137912
210 0.449 0.142 1.762 0.518 0.000106583
211 0.448 0.143 1.76 0.668 5.61926e-05
212 0.45 0.142 1.765 0.814 1.3082e-05
213 0.456 0.139 1.796 0.957 -1.16718e-05
214 0.468 0.134 1.845 1.098 -2.05618e-05
215 0.479 0.126 1.895 1.236 -2.21599e-05
216 0.449 0.205 1.761 0.099 5.04478e-05
217 0.45 0.206 1.76 0.221 9.44783e-05
218 0.452 0.205 1.768 0.364 0.00010641
219 0.448 0.206 1.752 0.522 8.30731e-05
220 0.449 0.206 1.757 0.667 4.17635e-05
221 0.457 0.204 1.782 0.806 8.87432e-06
222 0.471 0.197 1.847 0.941 -7.82728e-06
223 0.495 0.192 1.957 1.077 -1.17032e-05
224 0.447 0.259 1.833 0.111 4.24623e-05
225 0.449 0.264 1.826 0.225 7.12028e-05
226 0.453 0.264 1.83 0.36 7.83766e-05
227 0.448 0.263 1.825 0.519 6.08339e-05
228 0.45 0.261 1.835 0.664 3.00887e-05
229 0.459 0.253 1.88 0.79 8.02607e-06
230 0.478 0.248 1.984 0.913 -3.45332e-06
231 0.442 0.304 1.967 0.129 3.5659e-05
232 0.449 0.304 1.963 0.23 5.2e-05
233 0.452 0.304 1.963 0.363 5.70336e-05
234 0.45 0.304 1.966 0.523 4.25037e-05
235 0.447 0.304 1.96 0.645 2.46468e-05
236 0.535 0.118 1.528 0.137 7.5614e-05
237 0.541 0.114 1.593 0.255 0.000104591
238 0.543 0.11 1.644 0.387 0.000107842
239 0.545 0.108 1.667 0.525 8.72348e-05
240 0.546 0.107 1.676 0.671 5.34768e-05
241 0.546 0.106 1.686 0.818 2.09629e-05
242 0.547 0.105 1.687 0.966 -2.0653e-06
243 0.551 0.105 1.687 1.111 -1.43401e-05
244 0.552 0.105 1.696 1.26 -1.97974e-05
245 0.56 0.106 1.725 1.404 -1.98879e-05
246 0.548 0.16 1.69 0.1 3.50814e-05
247 0.547 0.153 1.711 0.233 6.95669e-05
248 0.548 0.147 1.737 0.372 7.95646e-05
249 0.549 0.143 1.754 0.518 6.65057e-05
250 0.549 0.143 1.759 0.667 4.09415e-05
251 0.548 0.144 1.759 0.816 1.56231e-05
252 0.549 0.143 1.762 0.964 -2.21274e-06
253 0.552 0.14 1.784 1.109 -1.1332e-05
254 0.556 0.135 1.825 1.252 -1.45089e-05
255 0.567 0.13 1.861 1.392 -1.45462e-05
256 0.548 0.205 1.758 0.098 2.68944e-05
257 0.549 0.206 1.756 0.224 5.25289e-05
258 0.551 0.206 1.761 0.365 6.16936e-05
259 0.55 0.205 1.76 0.519 5.19963e-05
260 0.549 0.206 1.752 0.668 3.14526e-05
261 0.548 0.204 1.764 0.814 1.10225e-05
262 0.546 0.196 1.816 0.952 -2.26227e-06
263 0.543 0.186 1.895 1.091 -9.04785e-06
264 0.553 0.184 1.999 1.202 -9.54429e-06
265 0.547 0.257 1.841 0.109 2.22666e-05
266 0.547 0.262 1.827 0.231 4.04248e-05
267 0.551 0.264 1.829 0.362 4.5646e-05
268 0.551 0.262 1.826 0.52 3.82479e-05
269 0.545 0.259 1.84 0.657 2.43164e-05
270 0.538 0.249 1.89 0.789 1.00986e-05
271 0.541 0.303 1.963 0.136 2.03554e-05
272 0.548 0.303 1.962 0.235 2.92381e-05
273 0.55 0.304 1.961 0.364 3.32642e-05
274 0.552 0.304 1.962 0.513 2.78272e-05
275 0.543 0.304 1.97 0.625 2.015e-05
276 0.608 0.118 1.527 0.15 5.41326e-05
277 0.612 0.115 1.574 0.256 7.4045e-05
278 0.61 0.113 1.625 0.387 7.91369e-05
279 0.609 0.111 1.656 0.526 6.69099e-05
280 0.609 0.11 1.66 0.671 4.45946e-05
281 0.608 0.109 1.677 0.817 2.04144e-05
282 0.607 0.109 1.691 0.965 2.03181e-06
283 0.608 0.108 1.678 1.111 -9.12132e-06
284 0.608 0.109 1.678 1.264 -1.47424e-05
285 0.608 0.109 1.683 1.404 -1.64427e-05
286 0.628 0.162 1.679 0.099 2.31401e-05
287 0.626 0.158 1.696 0.232 4.6924e-05
288 0.625 0.153 1.717 0.373 5.63895e-05
289 0.623 0.149 1.734 0.519 5.01921e-05
290 0.623 0.148 1.738 0.667 3.37518e-05
291 0.622 0.148 1.738 0.817 1.54655e-05
292 0.622 0.148 1.748 0.966 1.28449e-06
293 0.619 0.143 1.774 1.11 -6.8296e-06
