         0 3.0803e-02 1.0406e-02 3.9497e-01 -2.1892e-01 3.2003e-01 -1.7100e-01 1.0000e-04 5.5495e-04 -2.6707e-06 1.0100e-01 9.6250e-02 -1.0803e-01 2.0190e-01 1.7459e-01 -1.1031e-01 3.0280e-01 2.0441e-01 -5.2702e-02 4.0370e-01 1.8493e-01 -1.5545e-02 5.0460e-01 1.3488e-01 -2.9625e-03 6.0549e-01 7.8710e-02 -3.4652e-04 7.0639e-01 3.4531e-02 -2.2408e-05 8.0729e-01 9.5823e-03 -5.5592e-07 9.0819e-01 9.4056e-04 -1.0936e-09
         1 6.8959e+00 3.3617e-04 3.9466e-01 -2.1942e-01 3.1981e-01 -1.7108e-01 1.0000e-04 5.5332e-04 -2.7588e-06 1.0100e-01 9.6166e-02 -1.0837e-01 2.0190e-01 1.7447e-01 -1.1015e-01 3.0280e-01 2.0429e-01 -5.2430e-02 4.0370e-01 1.8483e-01 -1.5411e-02 5.0460e-01 1.3481e-01 -2.9264e-03 6.0549e-01 7.8672e-02 -3.4092e-04 7.0639e-01 3.4514e-02 -2.1939e-05 8.0729e-01 9.5775e-03 -5.4073e-07 9.0819e-01 9.4002e-04 -1.0521e-09
         2 3.1870e+02 6.5792e-72 3.9331e-01 -2.1868e-01 3.1868e-01 -1.7078e-01 1.0000e-04 5.5306e-04 -2.8036e-06 1.0100e-01 9.5837e-02 -1.0753e-01 2.0190e-01 1.7384e-01 -1.1024e-01 3.0280e-01 2.0355e-01 -5.3111e-02 4.0370e-01 1.8417e-01 -1.5846e-02 5.0460e-01 1.3434e-01 -3.0649e-03 6.0549e-01 7.8407e-02 -3.6544e-04 7.0639e-01 3.4405e-02 -2.4248e-05 8.0729e-01 9.5506e-03 -6.2458e-07 9.0819e-01 9.3800e-04 -1.3141e-09
         3 8.4874e-01 6.9132e-03 3.9487e-01 -2.1899e-01 3.1997e-01 -1.7096e-01 1.0000e-04 5.5381e-04 -2.7164e-06 1.0100e-01 9.6214e-02 -1.0804e-01 2.0190e-01 1.7455e-01 -1.1023e-01 3.0280e-01 2.0439e-01 -5.2677e-02 4.0370e-01 1.8493e-01 -1.5549e-02 5.0460e-01 1.3489e-01 -2.9671e-03 6.0549e-01 7.8719e-02 -3.4769e-04 7.0639e-01 3.4537e-02 -2.2542e-05 8.0729e-01 9.5847e-03 -5.6146e-07 9.0819e-01 9.4089e-04 -1.1126e-09
         4 9.1283e+01 1.5928e-22 3.9574e-01 -2.1799e-01 3.2083e-01 -1.7053e-01 1.0000e-04 5.4933e-04 -2.5374e-06 1.0100e-01 9.6393e-02 -1.0770e-01 2.0190e-01 1.7502e-01 -1.1013e-01 3.0280e-01 2.0501e-01 -5.2542e-02 4.0370e-01 1.8553e-01 -1.5450e-02 5.0460e-01 1.3534e-01 -2.9308e-03 6.0549e-01 7.8984e-02 -3.4060e-04 7.0639e-01 3.4649e-02 -2.1826e-05 8.0729e-01 9.6132e-03 -5.3410e-07 9.0819e-01 9.4307e-04 -1.0246e-09
         5 3.3220e+01 6.4620e-10 3.9477e-01 -2.1869e-01 3.1981e-01 -1.7082e-01 1.0000e-04 5.5676e-04 -2.6878e-06 1.0100e-01 9.6213e-02 -1.0787e-01 2.0190e-01 1.7447e-01 -1.1020e-01 3.0280e-01 2.0424e-01 -5.2710e-02 4.0370e-01 1.8477e-01 -1.5572e-02 5.0460e-01 1.3476e-01 -2.9738e-03 6.0549e-01 7.8639e-02 -3.4878e-04 7.0639e-01 3.4501e-02 -2.2636e-05 8.0729e-01 9.5752e-03 -5.6455e-07 9.0819e-01 9.4011e-04 -1.1211e-09
         6 9.1887e+02 3.1219e-202 3.9725e-01 -2.1703e-01 3.2198e-01 -1.6961e-01 1.0000e-04 5.5446e-04 -2.5301e-06 1.0100e-01 9.6801e-02 -1.0740e-01 2.0190e-01 1.7566e-01 -1.0939e-01 3.0280e-01 2.0569e-01 -5.1944e-02 4.0370e-01 1.8610e-01 -1.5189e-02 5.0460e-01 1.3572e-01 -2.8620e-03 6.0549e-01 7.9181e-02 -3.2985e-04 7.0639e-01 3.4726e-02 -2.0909e-05 8.0729e-01 9.6308e-03 -5.0377e-07 9.0819e-01 9.4427e-04 -9.4031e-10
         7 3.4834e+02 2.4130e-78 3.9419e-01 -2.1809e-01 3.1932e-01 -1.7050e-01 1.0000e-04 5.5655e-04 -2.7458e-06 1.0100e-01 9.6071e-02 -1.0719e-01 2.0190e-01 1.7420e-01 -1.1018e-01 3.0280e-01 2.0393e-01 -5.3188e-02 4.0370e-01 1.8448e-01 -1.5898e-02 5.0460e-01 1.3456e-01 -3.0808e-03 6.0549e-01 7.8523e-02 -3.6809e-04 7.0639e-01 3.4453e-02 -2.4484e-05 8.0729e-01 9.5630e-03 -6.3269e-07 9.0819e-01 9.3913e-04 -1.3383e-09
         8 9.8535e+02 1.1415e-216 3.9342e-01 -2.1800e-01 3.1873e-01 -1.7021e-01 1.0000e-04 5.5460e-04 -2.7590e-06 1.0100e-01 9.5882e-02 -1.0735e-01 2.0190e-01 1.7388e-01 -1.0981e-01 3.0280e-01 2.0356e-01 -5.2709e-02 4.0370e-01 1.8415e-01 -1.5651e-02 5.0460e-01 1.3431e-01 -3.0091e-03 6.0549e-01 7.8381e-02 -3.5604e-04 7.0639e-01 3.4389e-02 -2.3384e-05 8.0729e-01 9.5444e-03 -5.9347e-07 9.0819e-01 9.3714e-04 -1.2161e-09
         9 5.8412e+02 1.5277e-129 3.9481e-01 -2.1801e-01 3.2007e-01 -1.7043e-01 1.0000e-04 5.4840e-04 -2.6389e-06 1.0100e-01 9.6150e-02 -1.0750e-01 2.0190e-01 1.7458e-01 -1.1005e-01 3.0280e-01 2.0453e-01 -5.2714e-02 4.0370e-01 1.8513e-01 -1.5593e-02 5.0460e-01 1.3508e-01 -2.9817e-03 6.0549e-01 7.8847e-02 -3.5019e-04 7.0639e-01 3.4601e-02 -2.2763e-05 8.0729e-01 9.6046e-03 -5.6887e-07 9.0819e-01 9.4307e-04 -1.1334e-09
        10 3.0046e+02 6.0122e-68 3.9446e-01 -2.1764e-01 3.1954e-01 -1.7038e-01 1.0000e-04 5.5685e-04 -2.5386e-06 1.0100e-01 9.6153e-02 -1.0735e-01 2.0190e-01 1.7434e-01 -1.1016e-01 3.0280e-01 2.0406e-01 -5.2798e-02 4.0370e-01 1.8458e-01 -1.5611e-02 5.0460e-01 1.3461e-01 -2.9812e-03 6.0549e-01 7.8535e-02 -3.4936e-04 7.0639e-01 3.4449e-02 -2.2634e-05 8.0729e-01 9.5580e-03 -5.6264e-07 9.0819e-01 9.3796e-04 -1.1097e-09
        11 9.2503e+02 1.4308e-203 3.9375e-01 -2.1762e-01 3.1885e-01 -1.7030e-01 1.0000e-04 5.6050e-04 -2.7188e-06 1.0100e-01 9.5997e-02 -1.0683e-01 2.0190e-01 1.7395e-01 -1.1019e-01 3.0280e-01 2.0356e-01 -5.3387e-02 4.0370e-01 1.8411e-01 -1.6024e-02 5.0460e-01 1.3427e-01 -3.1204e-03 6.0549e-01 7.8350e-02 -3.7505e-04 7.0639e-01 3.4377e-02 -2.5139e-05 8.0729e-01 9.5426e-03 -6.5674e-07 9.0819e-01 9.3738e-04 -1.4160e-09
        12 1.6647e+00 4.5971e-03 3.9430e-01 -2.1886e-01 3.1926e-01 -1.7094e-01 1.0000e-04 5.6276e-04 -2.7790e-06 1.0100e-01 9.6143e-02 -1.0767e-01 2.0190e-01 1.7418e-01 -1.1035e-01 3.0280e-01 2.0380e-01 -5.3098e-02 4.0370e-01 1.8432e-01 -1.5815e-02 5.0460e-01 1.3441e-01 -3.0521e-03 6.0549e-01 7.8427e-02 -3.6286e-04 7.0639e-01 3.4410e-02 -2.3982e-05 8.0729e-01 9.5517e-03 -6.1414e-07 9.0819e-01 9.3831e-04 -1.2787e-09
        13 1.3996e+03 1.2932e-306 3.9325e-01 -2.1744e-01 3.1851e-01 -1.7016e-01 1.0000e-04 5.5724e-04 -2.7120e-06 1.0100e-01 9.5860e-02 -1.0676e-01 2.0190e-01 1.7377e-01 -1.1009e-01 3.0280e-01 2.0338e-01 -5.3323e-02 4.0370e-01 1.8397e-01 -1.5997e-02 5.0460e-01 1.3417e-01 -3.1133e-03 6.0549e-01 7.8295e-02 -3.7391e-04 7.0639e-01 3.4352e-02 -2.5036e-05 8.0729e-01 9.5348e-03 -6.5307e-07 9.0819e-01 9.3640e-04 -1.4043e-09
        14 3.0379e+01 2.6743e-09 3.9251e-01 -2.1978e-01 3.1795e-01 -1.7125e-01 1.0000e-04 5.5468e-04 -2.9717e-06 1.0100e-01 9.5660e-02 -1.0806e-01 2.0190e-01 1.7345e-01 -1.1031e-01 3.0280e-01 2.0305e-01 -5.3043e-02 4.0370e-01 1.8369e-01 -1.5816e-02 5.0460e-01 1.3398e-01 -3.0601e-03 6.0549e-01 7.8195e-02 -3.6530e-04 7.0639e-01 3.4313e-02 -2.4294e-05 8.0729e-01 9.5254e-03 -6.2826e-07 9.0819e-01 9.3570e-04 -1.3325e-09
        15 7.6072e+01 3.2008e-19 3.9721e-01 -2.1874e-01 3.2211e-01 -1.7095e-01 1.0000e-04 5.4798e-04 -2.4963e-06 1.0100e-01 9.6731e-02 -1.0842e-01 2.0190e-01 1.7571e-01 -1.1020e-01 3.0280e-01 2.0588e-01 -5.2120e-02 4.0370e-01 1.8634e-01 -1.5157e-02 5.0460e-01 1.3594e-01 -2.8361e-03 6.0549e-01 7.9332e-02 -3.2392e-04 7.0639e-01 3.4800e-02 -2.0285e-05 8.0729e-01 9.6534e-03 -4.8019e-07 9.0819e-01 9.4664e-04 -8.6839e-10
