         0 1.2400e+03 9.9739e-03 3.9497e-01 -2.1892e-01 3.1562e-01 -1.6218e-01
         1 1.2400e+03 1.0081e-02 3.9469e-01 -2.1883e-01 3.1537e-01 -1.6215e-01
         2 1.2400e+03 1.0054e-02 3.9496e-01 -2.1876e-01 3.1561e-01 -1.6206e-01
         3 1.2400e+03 9.8485e-03 3.9517e-01 -2.1887e-01 3.1581e-01 -1.6214e-01
         4 1.2400e+03 1.0122e-02 3.9461e-01 -2.1875e-01 3.1530e-01 -1.6207e-01
         5 1.2400e+03 9.9346e-03 3.9503e-01 -2.1886e-01 3.1567e-01 -1.6212e-01
         6 1.2400e+03 1.0083e-02 3.9474e-01 -2.1873e-01 3.1542e-01 -1.6208e-01
         7 1.2400e+03 9.9994e-03 3.9497e-01 -2.1888e-01 3.1563e-01 -1.6214e-01
         8 1.2400e+03 9.9417e-03 3.9506e-01 -2.1891e-01 3.1569e-01 -1.6215e-01
         9 1.2400e+03 1.0041e-02 3.9493e-01 -2.1872e-01 3.1558e-01 -1.6205e-01
        10 1.2400e+03 1.0126e-02 3.9468e-01 -2.1896e-01 3.1538e-01 -1.6217e-01
        11 1.2400e+03 1.0016e-02 3.9494e-01 -2.1875e-01 3.1560e-01 -1.6208e-01
        12 1.2400e+03 1.0091e-02 3.9475e-01 -2.1888e-01 3.1544e-01 -1.6215e-01
        13 1.2400e+03 1.0030e-02 3.9492e-01 -2.1891e-01 3.1559e-01 -1.6217e-01
        14 1.2400e+03 1.0145e-02 3.9459e-01 -2.1883e-01 3.1531e-01 -1.6209e-01
        15 1.2400e+03 1.0032e-02 3.9489e-01 -2.1883e-01 3.1555e-01 -1.6213e-01
        16 1.2400e+03 1.0008e-02 3.9493e-01 -2.1877e-01 3.1558e-01 -1.6209e-01
        17 1.2400e+03 1.0002e-02 3.9503e-01 -2.1893e-01 3.1569e-01 -1.6218e-01
        18 1.2400e+03 9.9168e-03 3.9512e-01 -2.1893e-01 3.1576e-01 -1.6216e-01
        19 1.2400e+03 1.0052e-02 3.9484e-01 -2.1883e-01 3.1550e-01 -1.6214e-01
        20 1.2400e+03 1.0105e-02 3.9476e-01 -2.1884e-01 3.1544e-01 -1.6209e-01
        21 1.2400e+03 1.0061e-02 3.9480e-01 -2.1891e-01 3.1547e-01 -1.6217e-01
        22 1.2400e+03 1.0175e-02 3.9464e-01 -2.1878e-01 3.1533e-01 -1.6206e-01
        23 1.2400e+03 1.0087e-02 3.9485e-01 -2.1879e-01 3.1552e-01 -1.6211e-01
        24 1.2400e+03 9.9801e-03 3.9493e-01 -2.1891e-01 3.1558e-01 -1.6217e-01
        25 1.2400e+03 1.0010e-02 3.9497e-01 -2.1891e-01 3.1562e-01 -1.6215e-01
        26 1.2400e+03 1.0093e-02 3.9480e-01 -2.1890e-01 3.1548e-01 -1.6216e-01
        27 1.2400e+03 1.0074e-02 3.9483e-01 -2.1892e-01 3.1550e-01 -1.6216e-01
        28 1.2400e+03 9.9848e-03 3.9497e-01 -2.1884e-01 3.1562e-01 -1.6214e-01
        29 1.2400e+03 1.0016e-02 3.9491e-01 -2.1876e-01 3.1557e-01 -1.6207e-01
