2.3607028162e-02 2.6162022001e-01 -1.9520029578e-01 1.6962218165e+00 3.2004821346e-01 1.4683100000e-06 3.6139000000e-03 8.5385515547e-01 -9.9886244928e-01 6.8866840460e-01 1.7897362466e+00 4.8337775690e-02 7.0108268932e+00
2.3596882054e-02 2.6119153491e-01 -1.9541502454e-01 1.6957622457e+00 3.1929160291e-01 1.4683100000e-06 3.6139000000e-03 8.5225180851e-01 -9.9871874198e-01 6.8822168411e-01 1.7836774050e+00 4.7382859506e-02 6.9045545824e+00
2.3612113783e-02 2.6190465894e-01 -1.9530288298e-01 1.6956509993e+00 3.2045103244e-01 1.4683100000e-06 3.6139000000e-03 8.5470742170e-01 -9.9928747605e-01 6.8860899834e-01 1.7913128593e+00 4.8097390805e-02 6.9864529258e+00
2.3632465620e-02 2.6258880308e-01 -1.9518498751e-01 1.6960436295e+00 3.2137303655e-01 1.4683100000e-06 3.6139000000e-03 8.5644689762e-01 -9.9841719525e-01 6.9007403648e-01 1.8030582777e+00 4.9201013014e-02 7.0318924837e+00
2.3609513307e-02 2.6168402177e-01 -1.9526120035e-01 1.6956084114e+00 3.2029472834e-01 1.4683100000e-06 3.6139000000e-03 8.5406408272e-01 -9.9890666509e-01 6.8783009953e-01 1.7927650041e+00 4.7760267386e-02 6.9837720795e+00
2.3633908859e-02 2.6264083940e-01 -1.9504045655e-01 1.6958195563e+00 3.2167583349e-01 1.4683100000e-06 3.6139000000e-03 8.5737500660e-01 -9.9214890881e-01 6.8935212576e-01 1.8037964039e+00 4.9844595799e-02 7.0689019729e+00
2.3593936678e-02 2.6119286590e-01 -1.9549491249e-01 1.6960870436e+00 3.1952295020e-01 1.4683100000e-06 3.6139000000e-03 8.5325609410e-01 -9.9800224490e-01 6.8766479256e-01 1.7864713480e+00 4.7426430989e-02 6.8977413095e+00
2.3601872550e-02 2.6152227758e-01 -1.9541501655e-01 1.6955619584e+00 3.1969885941e-01 1.4683100000e-06 3.6139000000e-03 8.5138790376e-01 -9.9509690178e-01 6.8789347414e-01 1.7867722312e+00 4.7692443678e-02 6.9405723835e+00
2.3618343933e-02 2.6211286066e-01 -1.9508227192e-01 1.6957813578e+00 3.2062465107e-01 1.4683100000e-06 3.6139000000e-03 8.5674274474e-01 -9.9737506572e-01 6.8993108403e-01 1.7951757951e+00 4.7977102827e-02 6.9797077757e+00
2.3607447662e-02 2.6164591602e-01 -1.9524160775e-01 1.6958173515e+00 3.1989075848e-01 1.4683100000e-06 3.6139000000e-03 8.5195309340e-01 -9.9835691784e-01 6.8773147665e-01 1.8016919845e+00 4.8397309683e-02 6.9943070975e+00
2.3595303357e-02 2.6122846981e-01 -1.9543322125e-01 1.6953407984e+00 3.1939910912e-01 1.4683100000e-06 3.6139000000e-03 8.5178546366e-01 -9.9779249891e-01 6.8651954758e-01 1.7870519058e+00 4.6884938948e-02 6.8721455482e+00
2.3592295734e-02 2.6124624919e-01 -1.9543871707e-01 1.6961081299e+00 3.1912665494e-01 1.4683100000e-06 3.6139000000e-03 8.5264321884e-01 -9.9973485409e-01 6.8615691371e-01 1.7856466248e+00 4.6793658966e-02 6.9188893193e+00
2.3589785876e-02 2.6094624920e-01 -1.9546298048e-01 1.6957269122e+00 3.1929033041e-01 1.4683100000e-06 3.6139000000e-03 8.5080056257e-01 -9.9696579563e-01 6.8716611359e-01 1.7874343435e+00 4.7291264348e-02 6.8758333938e+00
2.3586626488e-02 2.6092157829e-01 -1.9557695301e-01 1.6959786529e+00 3.1925229591e-01 1.4683100000e-06 3.6139000000e-03 8.5023931753e-01 -9.9944494154e-01 6.8752563184e-01 1.7746146189e+00 4.7032533231e-02 6.8922920739e+00
2.3642318601e-02 2.6299234167e-01 -1.9482554786e-01 1.6957581925e+00 3.2229831505e-01 1.4683100000e-06 3.6139000000e-03 8.5955403670e-01 -9.9991371890e-01 6.9094824532e-01 1.8085010380e+00 4.9856827595e-02 7.1122000645e+00
2.3616186879e-02 2.6204186809e-01 -1.9513797890e-01 1.6959808638e+00 3.2064788315e-01 1.4683100000e-06 3.6139000000e-03 8.5481368365e-01 -9.9511635843e-01 6.8846056386e-01 1.8020085997e+00 4.8800094188e-02 7.0414700112e+00
2.3589039425e-02 2.6114036983e-01 -1.9542833480e-01 1.6959368386e+00 3.1931644499e-01 1.4683100000e-06 3.6139000000e-03 8.5163539176e-01 -9.9994836814e-01 6.8674722077e-01 1.7920944443e+00 4.7055488116e-02 6.9301341589e+00
2.3625990917e-02 2.6243855896e-01 -1.9506815804e-01 1.6960545215e+00 3.2096209096e-01 1.4683100000e-06 3.6139000000e-03 8.5534763942e-01 -9.9436401119e-01 6.8905004746e-01 1.7911745676e+00 4.7243841633e-02 7.0133598941e+00
2.3649061535e-02 2.6323190960e-01 -1.9490454621e-01 1.6957895654e+00 3.2243329173e-01 1.4683100000e-06 3.6139000000e-03 8.5872998942e-01 -9.9991111841e-01 6.9030571058e-01 1.8203306312e+00 5.0311221505e-02 7.1643078318e+00
2.3608355971e-02 2.6175631398e-01 -1.9535951972e-01 1.6960859229e+00 3.2037484647e-01 1.4683100000e-06 3.6139000000e-03 8.5365085964e-01 -9.9835435980e-01 6.8715204879e-01 1.7973483486e+00 4.7000143696e-02 6.9540513858e+00
2.3687203367e-02 2.6437082070e-01 -1.9455691906e-01 1.6955149502e+00 3.2466329003e-01 1.4683100000e-06 3.6139000000e-03 8.6329610614e-01 -9.9291817414e-01 6.9254834571e-01 1.8238386646e+00 5.1201199971e-02 7.2543221561e+00
2.3628963946e-02 2.6239749436e-01 -1.9515528889e-01 1.6960844450e+00 3.2119904430e-01 1.4683100000e-06 3.6139000000e-03 8.5632200988e-01 -9.9830826062e-01 6.8871584181e-01 1.7958091678e+00 4.8340004071e-02 7.0460096312e+00
2.3622833670e-02 2.6207229017e-01 -1.9522078627e-01 1.6958656693e+00 3.2097895475e-01 1.4683100000e-06 3.6139000000e-03 8.5364414982e-01 -9.9734426444e-01 6.8842836848e-01 1.7828782357e+00 4.7705332530e-02 6.9427605738e+00
2.3590106308e-02 2.6113867199e-01 -1.9552233620e-01 1.6960865953e+00 3.1946416397e-01 1.4683100000e-06 3.6139000000e-03 8.5226533193e-01 -9.9876473375e-01 6.8830259050e-01 1.7843337353e+00 4.7752918762e-02 6.9061147243e+00
