0 0.323316 0.0981387 1.1826 0.15835 0.000451849 0.0279359 0.00158976 0.394966 -0.218918 0.320027 -0.171004 
1 0.323721 0.120971 1.32576 0.144115 0.000280152 0.0341181 0.0015267 0.394966 -0.218918 0.320027 -0.171004 
2 0.323827 0.137078 1.42174 0.136838 0.000208158 0.0372455 0.00156862 0.394966 -0.218918 0.320027 -0.171004 
3 0.324658 0.15185 1.48686 0.127695 0.000161989 0.038595 0.00160498 0.394966 -0.218918 0.320027 -0.171004 
4 0.324429 0.167933 1.54778 0.121666 0.000129697 0.0400528 0.00163306 0.394966 -0.218918 0.320027 -0.171004 
5 0.324299 0.185398 1.59744 0.116815 0.000105715 0.041086 0.00172804 0.394966 -0.218918 0.320027 -0.171004 
6 0.324586 0.209337 1.67067 0.111849 8.02274e-05 0.0410644 0.00176937 0.394966 -0.218918 0.320027 -0.171004 
7 0.32427 0.251878 1.77879 0.120638 5.86422e-05 0.0435766 0.00208539 0.394966 -0.218918 0.320027 -0.171004 
8 0.323053 0.0754367 1.11806 0.324665 0.000818735 0.0230211 0.00104062 0.394966 -0.218918 0.320027 -0.171004 
9 0.323879 0.0906643 1.20735 0.311597 0.000612708 0.0342683 0.00104411 0.394966 -0.218918 0.320027 -0.171004 
10 0.323687 0.102482 1.30835 0.305978 0.000473616 0.0409281 0.00106917 0.394966 -0.218918 0.320027 -0.171004 
11 0.324452 0.114958 1.40859 0.299841 0.000368385 0.0472841 0.00107957 0.394966 -0.218918 0.320027 -0.171004 
12 0.324065 0.128719 1.50323 0.296327 0.00029298 0.054238 0.00113306 0.394966 -0.218918 0.320027 -0.171004 
13 0.324541 0.14605 1.55119 0.295296 0.000245135 0.0641722 0.00128276 0.394966 -0.218918 0.320027 -0.171004 
14 0.324739 0.173752 1.58818 0.293502 0.000197348 0.0766789 0.0014577 0.394966 -0.218918 0.320027 -0.171004 
15 0.324732 0.2279 1.70951 0.295013 0.000122901 0.0849997 0.00173814 0.394966 -0.218918 0.320027 -0.171004 
16 0.32359 0.0672625 1.09415 0.500788 0.000629097 0.0149209 0.00111946 0.394966 -0.218918 0.320027 -0.171004 
17 0.324566 0.0801027 1.18111 0.492421 0.00048937 0.024508 0.00113395 0.394966 -0.218918 0.320027 -0.171004 
18 0.324381 0.0908127 1.26485 0.490749 0.000392336 0.0316487 0.00116937 0.394966 -0.218918 0.320027 -0.171004 
19 0.324331 0.102875 1.35798 0.489622 0.000310873 0.0392736 0.00116372 0.394966 -0.218918 0.320027 -0.171004 
20 0.324447 0.117169 1.4615 0.489622 0.000241354 0.0476752 0.00116607 0.394966 -0.218918 0.320027 -0.171004 
21 0.324379 0.135737 1.52888 0.489531 0.000194181 0.0596128 0.00118093 0.394966 -0.218918 0.320027 -0.171004 
22 0.324575 0.165161 1.57158 0.488467 0.000152277 0.0756382 0.00126571 0.394966 -0.218918 0.320027 -0.171004 
23 0.324385 0.222872 1.71368 0.487706 8.97887e-05 0.0873638 0.00192701 0.394966 -0.218918 0.320027 -0.171004 
24 0.326046 0.0636883 1.07488 0.675517 0.000196228 0.0110727 0.0020332 0.394966 -0.218918 0.320027 -0.171004 
25 0.3261 0.0745826 1.16812 0.671532 0.000158077 0.017357 0.00204139 0.394966 -0.218918 0.320027 -0.171004 
26 0.326746 0.0844898 1.24276 0.668796 0.000132547 0.0233434 0.00207795 0.394966 -0.218918 0.320027 -0.171004 
27 0.327148 0.0948762 1.33662 0.666025 0.00011029 0.0286758 0.00213678 0.394966 -0.218918 0.320027 -0.171004 
28 0.326629 0.106733 1.45228 0.665833 8.75321e-05 0.0339378 0.00228904 0.394966 -0.218918 0.320027 -0.171004 
29 0.326809 0.12156 1.58023 0.664686 6.84066e-05 0.0404677 0.00238225 0.394966 -0.218918 0.320027 -0.171004 
30 0.327679 0.143747 1.67355 0.659631 5.45034e-05 0.0519395 0.00286131 0.394966 -0.218918 0.320027 -0.171004 
31 0.330235 0.189487 1.77808 0.644989 3.97761e-05 0.0693522 0.0057908 0.394966 -0.218918 0.320027 -0.171004 
32 0.332189 0.0646603 1.09511 0.84587 -9.83111e-05 0.000824097 0.00690717 0.394966 -0.218918 0.320027 -0.171004 
33 0.333434 0.0808895 1.29209 0.842432 -4.89287e-05 -0.000113254 0.00825507 0.394966 -0.218918 0.320027 -0.171004 
34 0.333421 0.104362 1.58048 0.841303 -2.07433e-05 -0.00369825 0.00959536 0.394966 -0.218918 0.320027 -0.171004 
35 0.335469 0.134961 1.85099 0.83342 -8.18845e-06 -0.0168494 0.019873 0.394966 -0.218918 0.320027 -0.171004 
36 0.348374 0.0733228 1.27183 1.00432 -0.000117233 0.00226791 2.02904 0.394966 -0.218918 0.320027 -0.171004 
37 0.372792 0.104025 1.20558 0.155955 0.000291217 0.0258031 0.00177199 0.394966 -0.218918 0.320027 -0.171004 
38 0.374518 0.126201 1.34096 0.141428 0.00018201 0.0300093 0.00173787 0.394966 -0.218918 0.320027 -0.171004 
39 0.374202 0.14228 1.42061 0.133021 0.000138234 0.0323061 0.00174827 0.394966 -0.218918 0.320027 -0.171004 
40 0.374192 0.156485 1.49144 0.126673 0.000109348 0.0335168 0.00181715 0.394966 -0.218918 0.320027 -0.171004 
41 0.374128 0.171418 1.5429 0.121079 8.94743e-05 0.0345156 0.00187302 0.394966 -0.218918 0.320027 -0.171004 
42 0.374151 0.188778 1.61205 0.11688 7.11889e-05 0.0351317 0.00190512 0.394966 -0.218918 0.320027 -0.171004 
43 0.374845 0.211196 1.66989 0.115003 5.68525e-05 0.0360148 0.00191321 0.394966 -0.218918 0.320027 -0.171004 
44 0.374008 0.251552 1.79021 0.122089 4.10427e-05 0.0379709 0.00220289 0.394966 -0.218918 0.320027 -0.171004 
45 0.373199 0.0790726 1.12404 0.324194 0.000566332 0.0237217 0.00114102 0.394966 -0.218918 0.320027 -0.171004 
46 0.373663 0.0951563 1.22805 0.311967 0.000411935 0.0335042 0.0011412 0.394966 -0.218918 0.320027 -0.171004 
47 0.374092 0.107965 1.32933 0.306797 0.000315459 0.0398444 0.00115837 0.394966 -0.218918 0.320027 -0.171004 
48 0.374478 0.120782 1.42696 0.301546 0.000246937 0.0454866 0.00121991 0.394966 -0.218918 0.320027 -0.171004 
49 0.374365 0.13464 1.50104 0.296522 0.000202173 0.0517879 0.00125353 0.394966 -0.218918 0.320027 -0.171004 
50 0.374083 0.152704 1.56028 0.29393 0.000166655 0.0598448 0.00139468 0.394966 -0.218918 0.320027 -0.171004 
51 0.374687 0.181149 1.59802 0.292598 0.00013345 0.0700959 0.0017105 0.394966 -0.218918 0.320027 -0.171004 
52 0.374476 0.235231 1.72931 0.293414 8.24483e-05 0.0761324 0.00200184 0.394966 -0.218918 0.320027 -0.171004 
53 0.373245 0.0693349 1.10316 0.502571 0.000459487 0.0162151 0.00118944 0.394966 -0.218918 0.320027 -0.171004 
54 0.374138 0.0831614 1.18246 0.493145 0.000360742 0.026743 0.00123578 0.394966 -0.218918 0.320027 -0.171004 
55 0.374383 0.0937708 1.27237 0.492998 0.000284797 0.0330918 0.00132214 0.394966 -0.218918 0.320027 -0.171004 
56 0.374275 0.105715 1.37323 0.490632 0.0002245 0.0398243 0.00132421 0.394966 -0.218918 0.320027 -0.171004 
57 0.374566 0.120137 1.48011 0.49124 0.000173105 0.0477064 0.00135089 0.394966 -0.218918 0.320027 -0.171004 
58 0.374236 0.138886 1.5201 0.490211 0.000145485 0.0602411 0.00136352 0.394966 -0.218918 0.320027 -0.171004 
59 0.374176 0.170546 1.55578 0.493142 0.00011258 0.0765298 0.00136157 0.394966 -0.218918 0.320027 -0.171004 
60 0.373736 0.228228 1.70522 0.494868 6.54666e-05 0.0868318 0.00211309 0.394966 -0.218918 0.320027 -0.171004 
61 0.374541 0.0650787 1.08285 0.681949 0.000163153 0.0127835 0.0017648 0.394966 -0.218918 0.320027 -0.171004 
62 0.375232 0.076601 1.17482 0.678774 0.000128704 0.0201814 0.00186852 0.394966 -0.218918 0.320027 -0.171004 
63 0.374975 0.0864892 1.24217 0.678043 0.00010674 0.0269075 0.00186371 0.394966 -0.218918 0.320027 -0.171004 
64 0.375337 0.097347 1.33071 0.676797 8.73168e-05 0.033204 0.00186337 0.394966 -0.218918 0.320027 -0.171004 
65 0.375305 0.110717 1.43488 0.676594 6.9004e-05 0.0405466 0.00186731 0.394966 -0.218918 0.320027 -0.171004 
66 0.375068 0.127467 1.54085 0.675205 5.43059e-05 0.0495526 0.00196551 0.394966 -0.218918 0.320027 -0.171004 
67 0.375864 0.152418 1.61462 0.671782 4.2526e-05 0.063382 0.00227087 0.394966 -0.218918 0.320027 -0.171004 
68 0.376813 0.204311 1.74549 0.66199 2.79181e-05 0.0802808 0.00375395 0.394966 -0.218918 0.320027 -0.171004 
69 0.376761 0.0619719 1.06142 0.873897 -8.1861e-05 -0.000562254 0.00487959 0.394966 -0.218918 0.320027 -0.171004 
70 0.377449 0.0704964 1.13906 0.872235 -6.10549e-05 -0.00119335 0.00488535 0.394966 -0.218918 0.320027 -0.171004 
71 0.377559 0.078386 1.2164 0.86613 -4.38762e-05 -0.00283147 0.00513907 0.394966 -0.218918 0.320027 -0.171004 
72 0.378706 0.0868881 1.29708 0.866931 -3.37793e-05 -0.00419409 0.00556047 0.394966 -0.218918 0.320027 -0.171004 
73 0.378034 0.0973676 1.41905 0.863954 -2.2368e-05 -0.00783295 0.00552586 0.394966 -0.218918 0.320027 -0.171004 
74 0.378833 0.110489 1.56263 0.86311 -1.41753e-05 -0.0137426 0.00587518 0.394966 -0.218918 0.320027 -0.171004 
75 0.37886 0.128164 1.72466 0.859301 -8.27292e-06 -0.0255265 0.00655185 0.394966 -0.218918 0.320027 -0.171004 
76 0.381408 0.159317 1.81585 0.84548 -4.66457e-06 -0.0555652 0.0131793 0.394966 -0.218918 0.320027 -0.171004 
77 0.387841 0.0837419 1.35632 1.03027 -6.9302e-05 0.0027234 0.0155919 0.394966 -0.218918 0.320027 -0.171004 
78 0.422874 0.106975 1.21369 0.154641 0.000200302 0.0228504 0.00195063 0.394966 -0.218918 0.320027 -0.171004 
79 0.424036 0.129354 1.32584 0.139013 0.000129735 0.0264174 0.00190115 0.394966 -0.218918 0.320027 -0.171004 
80 0.424429 0.144757 1.42202 0.133357 9.71234e-05 0.0281532 0.00189142 0.394966 -0.218918 0.320027 -0.171004 
81 0.424624 0.159024 1.47486 0.126436 7.85271e-05 0.0292208 0.00202776 0.394966 -0.218918 0.320027 -0.171004 
82 0.423928 0.173815 1.53132 0.122645 6.48213e-05 0.0303483 0.00198494 0.394966 -0.218918 0.320027 -0.171004 
83 0.424037 0.190606 1.59261 0.118422 5.22459e-05 0.0308684 0.00204867 0.394966 -0.218918 0.320027 -0.171004 
84 0.425148 0.214107 1.67793 0.117428 4.00491e-05 0.0316688 0.00208305 0.394966 -0.218918 0.320027 -0.171004 
85 0.42344 0.254545 1.79311 0.127902 2.99281e-05 0.0345813 0.00256821 0.394966 -0.218918 0.320027 -0.171004 
86 0.42292 0.0818538 1.13063 0.328142 0.000402202 0.0233899 0.0013179 0.394966 -0.218918 0.320027 -0.171004 
87 0.423204 0.0986305 1.2375 0.315005 0.000290348 0.0322432 0.00129562 0.394966 -0.218918 0.320027 -0.171004 
88 0.424387 0.111981 1.335 0.309024 0.00022205 0.0380375 0.00131987 0.394966 -0.218918 0.320027 -0.171004 
89 0.423795 0.124899 1.43083 0.302833 0.000175191 0.042889 0.00134053 0.394966 -0.218918 0.320027 -0.171004 
90 0.423672 0.138895 1.49957 0.298205 0.000144497 0.0484171 0.00140645 0.394966 -0.218918 0.320027 -0.171004 
91 0.424616 0.156526 1.56643 0.29644 0.000117237 0.0547337 0.00154431 0.394966 -0.218918 0.320027 -0.171004 
92 0.424598 0.182392 1.59676 0.293838 9.67578e-05 0.0628888 0.00189025 0.394966 -0.218918 0.320027 -0.171004 
93 0.424563 0.234685 1.73014 0.293252 6.01442e-05 0.0685366 0.0020085 0.394966 -0.218918 0.320027 -0.171004 
94 0.423559 0.07116 1.1059 0.503391 0.000345 0.0173124 0.00128764 0.394966 -0.218918 0.320027 -0.171004 
95 0.424288 0.0851802 1.19041 0.495251 0.000267322 0.027213 0.00135351 0.394966 -0.218918 0.320027 -0.171004 
96 0.424122 0.0959819 1.27695 0.492287 0.000214354 0.0335272 0.00140444 0.394966 -0.218918 0.320027 -0.171004 
97 0.424306 0.107844 1.37205 0.490988 0.000169616 0.0399776 0.00145579 0.394966 -0.218918 0.320027 -0.171004 
98 0.424139 0.121676 1.48255 0.491437 0.000130985 0.0467822 0.00153662 0.394966 -0.218918 0.320027 -0.171004 
99 0.424271 0.139988 1.53024 0.489585 0.000109382 0.0580762 0.00160944 0.394966 -0.218918 0.320027 -0.171004 
100 0.423922 0.170395 1.55129 0.490581 8.80937e-05 0.0738967 0.00160514 0.394966 -0.218918 0.320027 -0.171004 
101 0.424235 0.22583 1.69622 0.492861 5.2048e-05 0.084826 0.00228819 0.394966 -0.218918 0.320027 -0.171004 
102 0.423983 0.0659539 1.08429 0.691415 0.000132208 0.0142793 0.00184495 0.394966 -0.218918 0.320027 -0.171004 
103 0.424371 0.0780617 1.17348 0.686854 0.000105059 0.0227163 0.00185407 0.394966 -0.218918 0.320027 -0.171004 
104 0.424648 0.0888247 1.24927 0.684765 8.65219e-05 0.0301277 0.00189815 0.394966 -0.218918 0.320027 -0.171004 
105 0.424522 0.100788 1.34615 0.684203 6.90409e-05 0.0372645 0.00188119 0.394966 -0.218918 0.320027 -0.171004 
106 0.424432 0.114651 1.43781 0.682687 5.57622e-05 0.0457002 0.00190875 0.394966 -0.218918 0.320027 -0.171004 
107 0.424753 0.132148 1.51916 0.682921 4.41257e-05 0.0566197 0.00191373 0.394966 -0.218918 0.320027 -0.171004 
108 0.424555 0.159829 1.5761 0.681942 3.39061e-05 0.0730324 0.0021223 0.394966 -0.218918 0.320027 -0.171004 
109 0.425146 0.209572 1.71308 0.674959 2.20019e-05 0.0882434 0.00339874 0.394966 -0.218918 0.320027 -0.171004 
110 0.42583 0.0631141 1.07052 0.883396 -4.62729e-05 -0.00405702 0.0036455 0.394966 -0.218918 0.320027 -0.171004 
111 0.425934 0.073029 1.15279 0.881315 -3.3444e-05 -0.00734567 0.00370188 0.394966 -0.218918 0.320027 -0.171004 
112 0.425963 0.0819768 1.21918 0.88037 -2.6378e-05 -0.0104931 0.00375994 0.394966 -0.218918 0.320027 -0.171004 
113 0.425989 0.0917735 1.30665 0.877173 -1.85575e-05 -0.0167816 0.00376581 0.394966 -0.218918 0.320027 -0.171004 
114 0.42635 0.103807 1.41718 0.874112 -1.19493e-05 -0.0278524 0.00386304 0.394966 -0.218918 0.320027 -0.171004 
115 0.426274 0.118552 1.56334 0.873855 -7.25497e-06 -0.0443782 0.00401255 0.394966 -0.218918 0.320027 -0.171004 
116 0.426792 0.139832 1.6683 0.869841 -4.90316e-06 -0.0673625 0.0047128 0.394966 -0.218918 0.320027 -0.171004 
117 0.428645 0.17998 1.77798 0.855373 -2.37277e-06 -0.147772 0.00967917 0.394966 -0.218918 0.320027 -0.171004 
118 0.428779 0.0664422 1.10939 1.06151 -0.000102356 0.00160698 0.00640598 0.394966 -0.218918 0.320027 -0.171004 
119 0.429558 0.0859075 1.33685 1.05599 -5.37513e-05 0.00246158 0.00762318 0.394966 -0.218918 0.320027 -0.171004 
120 0.430433 0.119447 1.69971 1.05118 -2.2616e-05 0.00338485 0.0096741 0.394966 -0.218918 0.320027 -0.171004 
121 0.442026 0.0785029 1.31718 1.21943 -6.3202e-05 0.00214126 0.0932731 0.394966 -0.218918 0.320027 -0.171004 
122 0.472193 0.110245 1.21917 0.154498 0.000140604 0.0208389 0.0021726 0.394966 -0.218918 0.320027 -0.171004 
123 0.473858 0.133507 1.33769 0.138775 8.92407e-05 0.0237494 0.00219648 0.394966 -0.218918 0.320027 -0.171004 
124 0.472551 0.148822 1.43366 0.126593 6.47758e-05 0.024025 0.00218224 0.394966 -0.218918 0.320027 -0.171004 
125 0.473407 0.162145 1.47743 0.123763 5.46067e-05 0.0254042 0.00221875 0.394966 -0.218918 0.320027 -0.171004 
126 0.474316 0.175296 1.51084 0.124506 4.81228e-05 0.0271423 0.00224632 0.394966 -0.218918 0.320027 -0.171004 
127 0.473043 0.190987 1.58795 0.124506 3.95897e-05 0.0283371 0.00230419 0.394966 -0.218918 0.320027 -0.171004 
128 0.474154 0.211873 1.66789 0.120952 3.04542e-05 0.0285346 0.00234926 0.394966 -0.218918 0.320027 -0.171004 
129 0.473815 0.248586 1.7765 0.129214 2.28089e-05 0.0310061 0.00262269 0.394966 -0.218918 0.320027 -0.171004 
130 0.473424 0.0852428 1.13976 0.327079 0.000283781 0.0232045 0.00148372 0.394966 -0.218918 0.320027 -0.171004 
131 0.473329 0.102774 1.25739 0.31471 0.000200475 0.031024 0.00143618 0.394966 -0.218918 0.320027 -0.171004 
132 0.473817 0.116037 1.35149 0.309648 0.000155303 0.03612 0.00144848 0.394966 -0.218918 0.320027 -0.171004 
133 0.473718 0.12941 1.44009 0.301644 0.000123138 0.0404554 0.0014647 0.394966 -0.218918 0.320027 -0.171004 
134 0.474005 0.144481 1.51095 0.300229 0.000100612 0.0458093 0.00157689 0.394966 -0.218918 0.320027 -0.171004 
135 0.474465 0.162368 1.58042 0.294297 8.12625e-05 0.0506794 0.00169235 0.394966 -0.218918 0.320027 -0.171004 
136 0.474551 0.189444 1.61105 0.292154 6.66699e-05 0.0577658 0.00207577 0.394966 -0.218918 0.320027 -0.171004 
137 0.474597 0.241908 1.74486 0.289132 4.13545e-05 0.0619658 0.00213613 0.394966 -0.218918 0.320027 -0.171004 
138 0.473275 0.0728181 1.11301 0.507628 0.000257154 0.0179194 0.00143236 0.394966 -0.218918 0.320027 -0.171004 
139 0.473767 0.0870191 1.18992 0.497339 0.000203249 0.0277322 0.0014956 0.394966 -0.218918 0.320027 -0.171004 
140 0.474076 0.0978609 1.27398 0.492124 0.000164007 0.0337358 0.00151509 0.394966 -0.218918 0.320027 -0.171004 
141 0.474251 0.109269 1.37368 0.48968 0.000129469 0.0391668 0.00160678 0.394966 -0.218918 0.320027 -0.171004 
142 0.474465 0.122692 1.48381 0.49202 9.95458e-05 0.0453346 0.00166052 0.394966 -0.218918 0.320027 -0.171004 
143 0.474208 0.140042 1.54028 0.487539 8.3355e-05 0.0550359 0.00184516 0.394966 -0.218918 0.320027 -0.171004 
144 0.47398 0.167786 1.55765 0.490552 6.84256e-05 0.0695186 0.00199344 0.394966 -0.218918 0.320027 -0.171004 
145 0.474083 0.222303 1.69374 0.488066 4.17856e-05 0.0815904 0.00251205 0.394966 -0.218918 0.320027 -0.171004 
146 0.473608 0.0672219 1.09095 0.694935 0.000111126 0.0156082 0.00195382 0.394966 -0.218918 0.320027 -0.171004 
147 0.474444 0.0795429 1.16979 0.688515 9.0147e-05 0.0248843 0.00207751 0.394966 -0.218918 0.320027 -0.171004 
148 0.474423 0.0893494 1.23658 0.687249 7.52789e-05 0.0318491 0.00214668 0.394966 -0.218918 0.320027 -0.171004 
149 0.474548 0.100357 1.33135 0.686429 6.05977e-05 0.0382071 0.00212653 0.394966 -0.218918 0.320027 -0.171004 
150 0.474351 0.113806 1.42806 0.685672 4.8376e-05 0.0462268 0.00208141 0.394966 -0.218918 0.320027 -0.171004 
151 0.47434 0.130432 1.50332 0.685501 3.89537e-05 0.0570673 0.00213176 0.394966 -0.218918 0.320027 -0.171004 
152 0.474057 0.154969 1.52764 0.68664 3.13512e-05 0.0741128 0.00213641 0.394966 -0.218918 0.320027 -0.171004 
153 0.473347 0.20141 1.68349 0.682568 1.99206e-05 0.089925 0.00289231 0.394966 -0.218918 0.320027 -0.171004 
154 0.474857 0.0638373 1.07469 0.888542 -2.30253e-05 -0.0120943 0.00332105 0.394966 -0.218918 0.320027 -0.171004 
155 0.475224 0.0745265 1.16028 0.884595 -1.48917e-05 -0.0246666 0.00324057 0.394966 -0.218918 0.320027 -0.171004 
156 0.475582 0.0843489 1.22723 0.883379 -1.12319e-05 -0.037232 0.00322272 0.394966 -0.218918 0.320027 -0.171004 
157 0.475463 0.0948008 1.31085 0.882924 -7.99915e-06 -0.0545599 0.00330474 0.394966 -0.218918 0.320027 -0.171004 
