0 0.327536 0.0774958 1.10314 0.128725 0.000692108 0.00494937 0.00681184 0.394966 -0.218918 0.306152 -0.162692 
1 0.32918 0.0918359 1.16917 0.122644 0.00053364 0.00661683 0.0064517 0.394966 -0.218918 0.306152 -0.162692 
2 0.326853 0.103451 1.2478 0.126355 0.000453585 0.00802477 0.00655191 0.394966 -0.218918 0.306152 -0.162692 
3 0.327091 0.115949 1.39102 0.127048 0.000336691 0.00879431 0.00653891 0.394966 -0.218918 0.306152 -0.162692 
4 0.326432 0.12862 1.48228 0.118528 0.000261528 0.00925849 0.00678403 0.394966 -0.218918 0.306152 -0.162692 
5 0.325699 0.143762 1.60072 0.127041 0.000220122 0.0108997 0.0067945 0.394966 -0.218918 0.306152 -0.162692 
6 0.326113 0.164808 1.66337 0.121954 0.000179248 0.0122795 0.00694021 0.394966 -0.218918 0.306152 -0.162692 
7 0.325411 0.215818 1.73215 0.148307 0.000159062 0.0186787 0.00949552 0.394966 -0.218918 0.306152 -0.162692 
8 0.324175 0.0738482 1.12061 0.305744 0.00111674 0.00762314 0.00513004 0.394966 -0.218918 0.306152 -0.162692 
9 0.32644 0.0882884 1.21872 0.293624 0.000839025 0.010769 0.0053902 0.394966 -0.218918 0.306152 -0.162692 
10 0.324915 0.102641 1.37051 0.29568 0.000608352 0.0129039 0.00546598 0.394966 -0.218918 0.306152 -0.162692 
11 0.325352 0.117863 1.46933 0.294617 0.000484207 0.0157794 0.0055585 0.394966 -0.218918 0.306152 -0.162692 
12 0.325061 0.134459 1.57972 0.299853 0.000385153 0.0186474 0.00555407 0.394966 -0.218918 0.306152 -0.162692 
13 0.324217 0.159296 1.55229 0.31233 0.000364341 0.0247963 0.00557851 0.394966 -0.218918 0.306152 -0.162692 
14 0.325104 0.192324 1.56366 0.308322 0.000312612 0.0300192 0.00556463 0.394966 -0.218918 0.306152 -0.162692 
15 0.323197 0.246492 1.72711 0.305145 0.000205087 0.0344885 0.00679002 0.394966 -0.218918 0.306152 -0.162692 
16 0.325179 0.0711795 1.14028 0.487554 0.000788098 0.00681387 0.00576148 0.394966 -0.218918 0.306152 -0.162692 
17 0.325328 0.0880678 1.26662 0.493708 0.000554655 0.0109585 0.00585536 0.394966 -0.218918 0.306152 -0.162692 
18 0.325308 0.101965 1.36337 0.494418 0.000439811 0.0141728 0.00590175 0.394966 -0.218918 0.306152 -0.162692 
19 0.324935 0.115243 1.46632 0.492264 0.000357458 0.016773 0.00571707 0.394966 -0.218918 0.306152 -0.162692 
20 0.324904 0.130663 1.53125 0.49254 0.000303325 0.0203152 0.00595168 0.394966 -0.218918 0.306152 -0.162692 
