0 0.173 0.082 1.241 0.259 0.00183822 -0.0203242 0.021 0.394966 -0.218918 0.315618 -0.162176 
1 0.177 0.077 1.228 0.367 0.00178057 -0.0164241 0.016 0.394966 -0.218918 0.315618 -0.162176 
2 0.19 0.077 1.25 0.474 0.0011285 -0.0132373 0.045 0.394966 -0.218918 0.315618 -0.162176 
3 0.197 0.131 1.453 0.145 0.000600727 -0.0365721 2.108 0.394966 -0.218918 0.315618 -0.162176 
4 0.193 0.124 1.453 0.195 0.000782767 -0.0405287 0.379 0.394966 -0.218918 0.315618 -0.162176 
5 0.194 0.124 1.453 0.367 0.000819036 -0.0473818 0.376 0.394966 -0.218918 0.315618 -0.162176 
6 0.275 0.115 1.255 0.143 0.000499573 -0.0282246 0.323 0.394966 -0.218918 0.315618 -0.162176 
7 0.248 0.093 1.24 0.251 0.000992812 -0.0278487 0.015 0.394966 -0.218918 0.315618 -0.162176 
8 0.249 0.083 1.228 0.376 0.00103407 -0.0218923 0.009 0.394966 -0.218918 0.315618 -0.162176 
9 0.256 0.081 1.227 0.515 0.000635962 -0.0174027 0.011 0.394966 -0.218918 0.315618 -0.162176 
10 0.277 0.08 1.242 0.647 0.000215093 -0.0146037 0.024 0.394966 -0.218918 0.315618 -0.162176 
11 0.292 0.077 1.278 0.77 -7.53596e-06 0.0573023 0.155 0.394966 -0.218918 0.315618 -0.162176 
12 0.271 0.141 1.395 0.133 0.000336539 -0.0351085 0.102 0.394966 -0.218918 0.315618 -0.162176 
13 0.264 0.132 1.399 0.208 0.000502512 -0.0445248 0.041 0.394966 -0.218918 0.315618 -0.162176 
14 0.261 0.132 1.401 0.375 0.000533005 -0.0545177 0.053 0.394966 -0.218918 0.315618 -0.162176 
15 0.268 0.132 1.399 0.516 0.000321909 -0.0485711 0.065 0.394966 -0.218918 0.315618 -0.162176 
16 0.291 0.127 1.418 0.624 0.000140784 -0.0419794 0.252 0.394966 -0.218918 0.315618 -0.162176 
17 0.289 0.186 1.48 0.126 0.000198919 -0.0472504 1.333 0.394966 -0.218918 0.315618 -0.162176 
18 0.288 0.183 1.473 0.177 0.000265699 -0.0614185 0.994 0.394966 -0.218918 0.315618 -0.162176 
19 0.289 0.186 1.481 0.368 0.000301341 -0.0887364 1.127 0.394966 -0.218918 0.315618 -0.162176 
20 0.29 0.185 1.481 0.516 0.000189981 -0.0813956 1.491 0.394966 -0.218918 0.315618 -0.162176 
21 0.357 0.113 1.259 0.138 0.000262595 -0.021235 0.14 0.394966 -0.218918 0.315618 -0.162176 
22 0.346 0.099 1.242 0.248 0.000464082 -0.0265188 0.019 0.394966 -0.218918 0.315618 -0.162176 
23 0.345 0.089 1.231 0.383 0.000508543 -0.0246217 0.011 0.394966 -0.218918 0.315618 -0.162176 
24 0.348 0.083 1.227 0.521 0.000361303 -0.0196182 0.011 0.394966 -0.218918 0.315618 -0.162176 
