    0   0.173000   0.082000   1.241000   0.259000 1.838220e-03 -2.032470e-02 -1.749610e-04 2.100000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    1   0.177000   0.077000   1.228000   0.367000 1.780570e-03 -1.642420e-02 -1.937678e-02 1.600000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    2   0.190000   0.077000   1.250000   0.474000 1.128500e-03 -1.323720e-02 -4.069590e-02 4.500000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    3   0.197000   0.131000   1.453000   0.145000 6.007270e-04 -3.657320e-02 -1.929829e+00 2.108000e+00 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    4   0.193000   0.124000   1.453000   0.195000 7.827670e-04 -4.052980e-02 -3.093163e-01 3.790000e-01 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    5   0.194000   0.124000   1.453000   0.367000 8.190360e-04 -4.738220e-02 -1.309689e-01 3.760000e-01 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    6   0.275000   0.115000   1.255000   0.143000 4.995730e-04 -2.822540e-02 -4.538996e-01 3.230000e-01 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    7   0.248000   0.093000   1.240000   0.251000 9.928120e-04 -2.784930e-02 -5.298185e-02 1.500000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    8   0.249000   0.083000   1.228000   0.376000 1.034070e-03 -2.189250e-02 -2.377501e-02 9.000000e-03 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
    9   0.256000   0.081000   1.227000   0.515000 6.359620e-04 -1.740260e-02 -1.802039e-02 1.100000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
   10   0.277000   0.080000   1.242000   0.647000 2.150930e-04 -1.460330e-02 -2.631750e-02 2.400000e-02 3.949660e-01 -2.189180e-01 3.156180e-01 -1.621760e-01
