5
0	8
0 	0 	0.573293 	2.20221 	0.136767 	0.17864 	0.599109 	0.00469675 	3.61995e+06 	5.48033 	1.00065 	1.00954 	1.00954
0 	1 	0.573028 	2.30677 	0.131469 	0.205574 	0.550917 	0.00483278 	3.55057e+06 	6.28319 	1.00844 	1.00964 	1.00964
0 	2 	0.574315 	2.33513 	0.126448 	0.222231 	0.520635 	0.00480791 	3.67577e+06 	6.24828 	1.01814 	1.00989 	1.00989
0 	3 	0.574611 	2.36363 	0.130953 	0.235817 	0.502421 	0.0048371 	3.70738e+06 	6.28319 	1.00538 	1.00269 	1.00269
0 	4 	0.573443 	2.39971 	0.12646 	0.251709 	0.482913 	0.00494134 	3.64255e+06 	6.28319 	1.01213 	1.00653 	1.00653
0 	5 	0.572754 	2.43608 	0.127948 	0.271037 	0.457828 	0.0050289 	3.62072e+06 	6.28319 	1.00922 	1.00501 	1.00501
0 	6 	0.572977 	2.48069 	0.123774 	0.293284 	0.438487 	0.0052643 	3.40788e+06 	6.28319 	1.00131 	1.00089 	1.00089
0 	7 	0.574987 	2.58548 	0.140123 	0.329129 	0.409941 	0.00590908 	2.82079e+06 	6.28319 	1.13622 	1.07924 	1.07924
1	8
1 	0 	0.572897 	2.15805 	0.315115 	0.160398 	0.653645 	0.00340469 	6.74241e+06 	3.90954 	1.01232 	1.00627 	1.00627
1 	1 	0.573798 	2.25726 	0.304927 	0.185786 	0.589105 	0.00349827 	6.58401e+06 	4.2586 	1.00546 	1.00457 	1.00457
1 	2 	0.572875 	2.34694 	0.299146 	0.203936 	0.563615 	0.00359298 	6.41175e+06 	4.53786 	1.09628 	1.04824 	1.04824
1 	3 	0.574581 	2.39302 	0.293551 	0.221674 	0.533296 	0.00361079 	6.51428e+06 	5.89921 	1.14689 	1.07346 	1.07346
1 	4 	0.573905 	2.43663 	0.290454 	0.240836 	0.505074 	0.00368195 	6.45466e+06 	6.10865 	1.31332 	1.1591 	1.1591
1 	5 	0.573326 	2.41401 	0.286123 	0.264154 	0.463013 	0.00378735 	6.3167e+06 	6.14356 	1.21167 	1.10933 	1.10933
1 	6 	0.573593 	2.425 	0.288808 	0.292869 	0.428112 	0.00388741 	6.24039e+06 	5.96903 	1.01736 	1.03422 	1.03422
1 	7 	0.573083 	2.59071 	0.292524 	0.332513 	0.400715 	0.00441714 	5.07457e+06 	5.48033 	1.03535 	1.06914 	1.06914
2	8
2 	0 	0.574011 	2.11833 	0.498741 	0.148869 	0.69035 	0.00419268 	4.39195e+06 	4.08407 	1.00075 	1.00126 	1.00126
2 	1 	0.57415 	2.21518 	0.49071 	0.168746 	0.636036 	0.0042861 	4.29045e+06 	4.36332 	1.02732 	1.0144 	1.0144
2 	2 	0.574488 	2.31105 	0.49289 	0.184388 	0.607281 	0.00430731 	4.33558e+06 	4.36332 	1.18455 	1.0936 	1.0936
2 	3 	0.574532 	2.37319 	0.488704 	0.200605 	0.576382 	0.0043986 	4.25458e+06 	4.7822 	1.3785 	1.18937 	1.18937
2 	4 	0.575447 	2.43025 	0.48893 	0.219524 	0.545226 	0.004448 	4.27837e+06 	4.95673 	1.75464 	1.39102 	1.39102
2 	5 	0.574132 	2.44524 	0.490878 	0.242029 	0.504757 	0.00454338 	4.24634e+06 	4.7473 	1.97859 	1.56862 	1.56862
2 	6 	0.573412 	2.43492 	0.491348 	0.26993 	0.454455 	0.00471092 	4.1174e+06 	3.1765 	1.47922 	1.44881 	1.44881
2 	7 	0.572522 	2.61108 	0.474794 	0.310514 	0.430732 	0.00581905 	2.85267e+06 	2.72271 	1.18838 	1.35899 	1.35899
3	6
3 	0 	0.574419 	2.10979 	0.683973 	0.145864 	0.701523 	0.00555501 	2.49478e+06 	4.57276 	1.07292 	1.03709 	1.03709
3 	1 	0.575063 	2.22778 	0.681992 	0.167248 	0.645425 	0.0056258 	2.48548e+06 	4.81711 	1.52849 	1.26602 	1.26602
3 	2 	0.574249 	2.32514 	0.688833 	0.188622 	0.59827 	0.00588866 	2.33369e+06 	5.02655 	2.23425 	1.65877 	1.65877
3 	3 	0.575031 	2.39984 	0.684683 	0.21061 	0.561127 	0.0059125 	2.38941e+06 	5.3058 	2.06824 	1.62296 	1.62296
3 	4 	0.573691 	2.41995 	0.684079 	0.236818 	0.50905 	0.00606563 	2.36392e+06 	3.31613 	1.46593 	1.39893 	1.39893
3 	5 	0.572562 	2.59723 	0.669453 	0.274209 	0.475156 	0.00700351 	1.87699e+06 	2.40855 	1.32591 	1.53669 	1.53669
4	4
4 	0 	0.574292 	2.13043 	0.982987 	0.149741 	0.690818 	0.00572088 	2.41972e+06 	6.17847 	1.1383 	1.07257 	1.07257
4 	1 	0.573855 	2.28475 	0.959477 	0.18025 	0.614956 	0.00579253 	2.39923e+06 	4.92183 	1.07612 	1.06633 	1.06633
4 	2 	0.573214 	2.52129 	0.913293 	0.219789 	0.560833 	0.00604177 	2.31393e+06 	3.94444 	1.05003 	1.1768 	1.1768
4 	3 	0.567374 	2.90364 	0.836023 	0.282621 	0.501921 	0.0571238 	28596.4 	1.5708 	1.15493 	1.67498 	1.67498
