3
0	4
0 	0 	0.324129 	4.24863 	0.130761 	0.318465 	0.646467 	0.00704881 	2.41286e+06 	6.21337 	1.01882 	1.01104 	1.01104
0 	1 	0.324477 	4.55248 	0.124681 	0.354519 	0.622001 	0.00733849 	2.345e+06 	6.28319 	1.04763 	1.02395 	1.02395
0 	2 	0.323851 	4.56173 	0.119642 	0.396251 	0.562966 	0.00748297 	2.36987e+06 	6.28319 	1.03228 	1.01622 	1.01622
0 	3 	0.323113 	4.42025 	0.129076 	0.45992 	0.507296 	0.00893338 	1.76555e+06 	6.28319 	1.00866 	1.01065 	1.01065
1	5
1 	0 	0.324644 	4.19307 	0.288617 	0.31036 	0.654537 	0.00690462 	2.48213e+06 	4.64258 	1.38058 	1.19029 	1.19029
1 	1 	0.324604 	4.4731 	0.286965 	0.340349 	0.636475 	0.00717433 	2.40643e+06 	4.7822 	1.71043 	1.35891 	1.35891
1 	2 	0.324508 	4.63471 	0.292342 	0.375133 	0.599068 	0.00743286 	2.34499e+06 	5.37561 	2.09909 	1.58552 	1.58552
1 	3 	0.324223 	4.39724 	0.289074 	0.437648 	0.511293 	0.00765077 	2.35752e+06 	4.2586 	1.10905 	1.17107 	1.17107
1 	4 	0.324615 	4.50629 	0.289915 	0.491517 	0.493021 	0.016773 	513563 	3.10669 	1.00026 	1.2098 	1.2098
2	4
2 	0 	0.324427 	4.21471 	0.577761 	0.313236 	0.651913 	0.00705295 	2.38644e+06 	4.43314 	1.07378 	1.04736 	1.04736
2 	1 	0.324501 	4.52293 	0.579191 	0.347829 	0.629801 	0.00725749 	2.37356e+06 	4.18879 	1.03928 	1.04892 	1.04892
2 	2 	0.324152 	4.57724 	0.575019 	0.393789 	0.56846 	0.00748464 	2.36084e+06 	3.59538 	1.00087 	1.09097 	1.09097
2 	3 	0.323731 	4.39928 	0.526053 	0.460031 	0.501082 	0.0102278 	1.34617e+06 	2.68781 	1.14636 	1.42092 	1.42092
