2.3627058685e-02 2.6220334711e-01 -1.9516629060e-01 1.6957110643e+00 3.2145378648e-01 1.4600000000e-06 3.6100000000e-03 8.5634254184e-01 -9.9819839374e-01 6.8944541009e-01 1.8018910845e+00 4.8598006290e-02 7.0798336717e+00
2.3592738562e-02 2.6122827847e-01 -1.9549491545e-01 1.6957189912e+00 3.1950257933e-01 1.4600000000e-06 3.6100000000e-03 8.5262995134e-01 -9.9650086936e-01 6.8719894981e-01 1.7942136385e+00 4.7879982389e-02 6.9872507228e+00
2.3599826673e-02 2.6154208992e-01 -1.9537474846e-01 1.6960677342e+00 3.1965165198e-01 1.4600000000e-06 3.6100000000e-03 8.5216962903e-01 -9.9363797585e-01 6.8730303882e-01 1.7924613224e+00 4.7026587666e-02 6.9532290159e+00
2.3601948469e-02 2.6145806350e-01 -1.9542375686e-01 1.6961752767e+00 3.1954943072e-01 1.4600000000e-06 3.6100000000e-03 8.5260780146e-01 -9.9746694315e-01 6.8703733708e-01 1.7858007537e+00 4.7181063800e-02 6.9074685462e+00
2.3572295668e-02 2.6050260538e-01 -1.9564863871e-01 1.6961860758e+00 3.1808510982e-01 1.4600000000e-06 3.6100000000e-03 8.4896585274e-01 -9.9819082777e-01 6.8539335910e-01 1.7834352305e+00 4.5555982398e-02 6.8930318090e+00
2.3593594500e-02 2.6123535148e-01 -1.9549192854e-01 1.6955905033e+00 3.1954784781e-01 1.4600000000e-06 3.6100000000e-03 8.5371194700e-01 -9.9929054128e-01 6.8809751997e-01 1.7887919386e+00 4.7406377133e-02 6.8707114214e+00
2.3638091135e-02 2.6272085448e-01 -1.9487590353e-01 1.6959647719e+00 3.2150640208e-01 1.4600000000e-06 3.6100000000e-03 8.5907318239e-01 -9.9656026629e-01 6.9058976586e-01 1.8082273486e+00 5.0384912502e-02 7.0884646623e+00
2.3623223990e-02 2.6221609833e-01 -1.9511023795e-01 1.6960996384e+00 3.2118265430e-01 1.4600000000e-06 3.6100000000e-03 8.5494181931e-01 -9.9523956760e-01 6.8882050014e-01 1.7999403086e+00 4.8793227120e-02 7.0358340867e+00
2.3570233267e-02 2.6022776897e-01 -1.9563530443e-01 1.6958287992e+00 3.1790976611e-01 1.4600000000e-06 3.6100000000e-03 8.4886254329e-01 -9.9639326729e-01 6.8611527214e-01 1.7757150264e+00 4.6296184534e-02 6.7998992142e+00
2.3628218851e-02 2.6241190423e-01 -1.9510512971e-01 1.6959103282e+00 3.2102695323e-01 1.4600000000e-06 3.6100000000e-03 8.5447455712e-01 -9.9981734084e-01 6.8941503747e-01 1.8009003187e+00 4.8873265326e-02 7.0502087851e+00
