  1.000  0.994  0.949 -0.380  0.986  0.979  0.996  0.916 -0.008  0.904  0.869  0.916  0.922
  0.994  1.000  0.953 -0.336  0.984  0.975  0.995  0.918 -0.008  0.907  0.871  0.919  0.924
  0.949  0.953  1.000 -0.286  0.916  0.932  0.943  0.888 -0.008  0.874  0.840  0.888  0.893
 -0.380 -0.336 -0.286  1.000 -0.397 -0.327 -0.357 -0.323  0.002 -0.322 -0.310 -0.323 -0.323
  0.986  0.984  0.916 -0.397  1.000  0.963  0.988  0.911 -0.008  0.899  0.863  0.911  0.916
  0.979  0.975  0.932 -0.327  0.963  1.000  0.976  0.897 -0.008  0.886  0.851  0.898  0.903
  0.996  0.995  0.943 -0.357  0.988  0.976  1.000  0.916 -0.008  0.904  0.869  0.917  0.922
  0.916  0.918  0.888 -0.323  0.911  0.897  0.916  1.000 -0.007  0.896  0.842  0.848  0.873
 -0.008 -0.008 -0.008  0.002 -0.008 -0.008 -0.008 -0.007  1.000 -0.008 -0.009 -0.007 -0.007
  0.904  0.907  0.874 -0.322  0.899  0.886  0.904  0.896 -0.008  1.000  0.811  0.896  0.870
  0.869  0.871  0.840 -0.310  0.863  0.851  0.869  0.842 -0.009  0.811  1.000  0.843  0.892
  0.916  0.919  0.888 -0.323  0.911  0.898  0.917  0.848 -0.007  0.896  0.843  1.000  0.874
  0.922  0.924  0.893 -0.323  0.916  0.903  0.922  0.873 -0.007  0.870  0.892  0.874  1.000

