    0   0.323316   0.098139   1.182600   0.158350 4.518490e-04 2.793590e-02 2.918320e-02 1.589760e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    1   0.323721   0.120971   1.325760   0.144115 2.801520e-04 3.411810e-02 3.544287e-02 1.526700e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    2   0.323827   0.137078   1.421740   0.136838 2.081580e-04 3.724550e-02 3.717711e-02 1.568620e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    3   0.324658   0.151850   1.486860   0.127695 1.619890e-04 3.859500e-02 3.977091e-02 1.604980e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    4   0.324429   0.167933   1.547780   0.121666 1.296970e-04 4.005280e-02 3.796152e-02 1.633060e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    5   0.324299   0.185398   1.597440   0.116815 1.057150e-04 4.108600e-02 4.211745e-02 1.728040e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    6   0.324586   0.209337   1.670670   0.111849 8.022740e-05 4.106440e-02 3.912608e-02 1.769370e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    7   0.324270   0.251878   1.778790   0.120638 5.864220e-05 4.357660e-02 4.234374e-02 2.085390e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    8   0.323053   0.075437   1.118060   0.324665 8.187350e-04 2.302110e-02 2.207393e-02 1.040620e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
    9   0.323879   0.090664   1.207350   0.311597 6.127080e-04 3.426830e-02 3.504002e-02 1.044110e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   10   0.323687   0.102482   1.308350   0.305978 4.736160e-04 4.092810e-02 3.991058e-02 1.069170e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   11   0.324452   0.114958   1.408590   0.299841 3.683850e-04 4.728410e-02 4.761988e-02 1.079570e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   12   0.324065   0.128719   1.503230   0.296327 2.929800e-04 5.423800e-02 5.447771e-02 1.133060e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   13   0.324541   0.146050   1.551190   0.295296 2.451350e-04 6.417220e-02 6.561806e-02 1.282760e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   14   0.324739   0.173752   1.588180   0.293502 1.973480e-04 7.667890e-02 7.807164e-02 1.457700e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   15   0.324732   0.227900   1.709510   0.295013 1.229010e-04 8.499970e-02 8.457744e-02 1.738140e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   16   0.323590   0.067263   1.094150   0.500788 6.290970e-04 1.492090e-02 1.562968e-02 1.119460e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   17   0.324566   0.080103   1.181110   0.492421 4.893700e-04 2.450800e-02 2.402986e-02 1.133950e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   18   0.324381   0.090813   1.264850   0.490749 3.923360e-04 3.164870e-02 3.262278e-02 1.169370e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   19   0.324331   0.102875   1.357980   0.489622 3.108730e-04 3.927360e-02 4.025056e-02 1.163720e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   20   0.324447   0.117169   1.461500   0.489622 2.413540e-04 4.767520e-02 4.815493e-02 1.166070e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   21   0.324379   0.135737   1.528880   0.489531 1.941810e-04 5.961280e-02 6.070816e-02 1.180930e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   22   0.324575   0.165161   1.571580   0.488467 1.522770e-04 7.563820e-02 7.445080e-02 1.265710e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   23   0.324385   0.222872   1.713680   0.487706 8.978870e-05 8.736380e-02 9.260588e-02 1.927010e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   24   0.326046   0.063688   1.074880   0.675517 1.962280e-04 1.107270e-02 1.428709e-02 2.033200e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   25   0.326100   0.074583   1.168120   0.671532 1.580770e-04 1.735700e-02 1.540196e-02 2.041390e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   26   0.326746   0.084490   1.242760   0.668796 1.325470e-04 2.334340e-02 2.045019e-02 2.077950e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   27   0.327148   0.094876   1.336620   0.666025 1.102900e-04 2.867580e-02 2.781716e-02 2.136780e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   28   0.326629   0.106733   1.452280   0.665833 8.753210e-05 3.393780e-02 3.407871e-02 2.289040e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
   29   0.326809   0.121560   1.580230   0.664686 6.840660e-05 4.046770e-02 3.951427e-02 2.382250e-03 3.949660e-01 -2.189180e-01 3.200270e-01 -1.710040e-01
