                   BLNY           Nu_c           Nd_c           au_c           ad_c           bu_c           bd_c           Nu_T           Nd_T           au_T           ad_T           bu_T           bd_T          ChiSQ
+BLNY +BLNY    2.43336e-02    2.61971e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.05074e+05
+BLNY -BLNY    2.43336e-02    2.61971e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.05074e+05
-BLNY +BLNY    2.28996e-02    2.61971e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.03114e+05
-BLNY -BLNY    2.28996e-02    2.61971e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.03114e+05
+BLNY +Nu_c    2.43336e-02    2.86625e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    8.58648e+03
+BLNY -Nu_c    2.43336e-02    2.37317e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    3.15725e+05
-BLNY +Nu_c    2.28996e-02    2.86625e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    3.23296e+05
-BLNY -Nu_c    2.28996e-02    2.37317e-01   -1.95220e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    6.48419e+03
+BLNY +Nd_c    2.43336e-02    2.61971e-01   -1.88061e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    2.65712e+05
+BLNY -Nd_c    2.43336e-02    2.61971e-01   -2.02379e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.83969e+04
-BLNY +Nd_c    2.28996e-02    2.61971e-01   -1.88061e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    1.29214e+04
-BLNY -Nd_c    2.28996e-02    2.61971e-01   -2.02379e-01    1.69586e+00    3.20601e-01    1.46831e-06    3.61390e-03    8.54376e-01   -9.99999e-01    6.88367e-01    1.79434e+00    4.81953e-02    6.99676e+00    2.83230e+05
