         0 0.0000e+00 5.9319e-03 3.9497e-01 -2.1892e-01 3.0615e-01 -1.6269e-01
         1 1.3179e+02 1.4273e-31 3.9464e-01 -2.1804e-01 3.0577e-01 -1.6209e-01
         2 7.0257e+02 1.6262e-155 3.9354e-01 -2.1716e-01 3.0494e-01 -1.6155e-01
         3 3.7904e+02 2.9264e-85 3.9407e-01 -2.1818e-01 3.0532e-01 -1.6223e-01
         4 2.7541e+03 0.0000e+00 3.9193e-01 -2.1843e-01 3.0349e-01 -1.6238e-01
         5 5.7605e+02 4.8357e-128 3.9409e-01 -2.1771e-01 3.0545e-01 -1.6226e-01
         6 1.3229e+03 3.1722e-290 3.9772e-01 -2.1772e-01 3.0851e-01 -1.6199e-01
         7 2.4575e+01 2.7335e-08 3.9549e-01 -2.1773e-01 3.0660e-01 -1.6187e-01
         8 3.5463e+03 0.0000e+00 3.9211e-01 -2.1769e-01 3.0371e-01 -1.6198e-01
         9 1.8746e+01 5.0411e-07 3.9496e-01 -2.1880e-01 3.0625e-01 -1.6264e-01
        10 1.7955e+01 7.4877e-07 3.9515e-01 -2.1756e-01 3.0622e-01 -1.6175e-01
        11 3.8461e+03 0.0000e+00 3.9187e-01 -2.1779e-01 3.0356e-01 -1.6191e-01
        12 3.0667e+02 1.5126e-69 3.9393e-01 -2.1794e-01 3.0520e-01 -1.6211e-01
        13 2.9675e+02 2.1589e-67 3.9389e-01 -2.1903e-01 3.0534e-01 -1.6257e-01
        14 1.4945e+03 0.0000e+00 3.9298e-01 -2.1799e-01 3.0454e-01 -1.6223e-01
        15 4.8026e+02 3.0684e-107 3.9664e-01 -2.1737e-01 3.0751e-01 -1.6175e-01
        16 1.9089e+03 0.0000e+00 3.9725e-01 -2.1883e-01 3.0829e-01 -1.6255e-01
        17 8.0602e+02 5.6009e-178 3.9621e-01 -2.1885e-01 3.0721e-01 -1.6246e-01
        18 5.9958e+01 5.6687e-16 3.9568e-01 -2.1835e-01 3.0686e-01 -1.6221e-01
        19 1.1146e+01 2.2534e-05 3.9532e-01 -2.1827e-01 3.0651e-01 -1.6208e-01
        20 1.4055e+03 3.7186e-308 3.9749e-01 -2.1809e-01 3.0827e-01 -1.6224e-01
        21 1.1057e+03 4.6028e-243 3.9702e-01 -2.1767e-01 3.0787e-01 -1.6189e-01
        22 2.4880e+02 5.5797e-57 3.9416e-01 -2.1784e-01 3.0569e-01 -1.6168e-01
        23 2.2666e+02 3.5933e-52 3.9593e-01 -2.1925e-01 3.0700e-01 -1.6277e-01
        24 3.3283e+01 3.5146e-10 3.9551e-01 -2.1789e-01 3.0666e-01 -1.6231e-01
        25 1.0948e-02 5.8996e-03 3.9518e-01 -2.1796e-01 3.0623e-01 -1.6220e-01
        26 2.4315e+01 3.1136e-08 3.9489e-01 -2.1904e-01 3.0606e-01 -1.6270e-01
        27 7.4323e+02 2.4187e-164 3.9355e-01 -2.1929e-01 3.0489e-01 -1.6269e-01
        28 2.0231e+03 0.0000e+00 3.9748e-01 -2.1852e-01 3.0829e-01 -1.6222e-01
        29 4.9632e+01 9.9019e-14 3.9508e-01 -2.1954e-01 3.0634e-01 -1.6271e-01
        30 2.2461e+02 9.9961e-52 3.9463e-01 -2.1663e-01 3.0593e-01 -1.6134e-01
        31 5.9779e+02 9.2275e-133 3.9619e-01 -2.1906e-01 3.0714e-01 -1.6224e-01
        32 6.5834e+02 6.5573e-146 3.9335e-01 -2.1771e-01 3.0471e-01 -1.6163e-01
        33 6.0547e+02 1.9859e-134 3.9376e-01 -2.1777e-01 3.0519e-01 -1.6216e-01
        34 4.3070e+02 1.7688e-96 3.9645e-01 -2.1713e-01 3.0734e-01 -1.6114e-01
        35 7.1758e+01 1.5528e-18 3.9619e-01 -2.1628e-01 3.0712e-01 -1.6132e-01
        36 5.2295e+02 1.6417e-116 3.9364e-01 -2.1943e-01 3.0499e-01 -1.6275e-01
        37 8.3355e-03 5.9073e-03 3.9505e-01 -2.1872e-01 3.0631e-01 -1.6220e-01
        38 1.7374e+03 0.0000e+00 3.9775e-01 -2.1743e-01 3.0854e-01 -1.6180e-01
        39 3.0270e+02 1.1025e-68 3.9431e-01 -2.1838e-01 3.0560e-01 -1.6250e-01
        40 1.6369e+03 0.0000e+00 3.9698e-01 -2.1791e-01 3.0789e-01 -1.6192e-01
        41 1.0558e+03 3.2602e-232 3.9656e-01 -2.1989e-01 3.0751e-01 -1.6294e-01
        42 2.6032e+01 1.3193e-08 3.9548e-01 -2.1706e-01 3.0660e-01 -1.6129e-01
        43 1.1807e+00 3.2870e-03 3.9543e-01 -2.1689e-01 3.0655e-01 -1.6156e-01
        44 5.7268e+02 2.6113e-127 3.9399e-01 -2.1874e-01 3.0527e-01 -1.6264e-01
        45 1.6468e+03 0.0000e+00 3.9264e-01 -2.1831e-01 3.0414e-01 -1.6219e-01
        46 4.2879e+03 0.0000e+00 3.9861e-01 -2.1909e-01 3.0919e-01 -1.6261e-01
        47 2.7664e+01 5.8344e-09 3.9497e-01 -2.1929e-01 3.0616e-01 -1.6264e-01
        48 6.0916e-02 5.7540e-03 3.9489e-01 -2.1684e-01 3.0617e-01 -1.6134e-01
        49 2.0674e+03 0.0000e+00 3.9249e-01 -2.1817e-01 3.0403e-01 -1.6212e-01
        50 5.0541e+02 1.0605e-112 3.9628e-01 -2.1892e-01 3.0748e-01 -1.6239e-01
        51 2.4683e+01 2.5902e-08 3.9475e-01 -2.1874e-01 3.0586e-01 -1.6237e-01
        52 4.5619e+03 0.0000e+00 3.9852e-01 -2.1892e-01 3.0944e-01 -1.6242e-01
        53 2.5679e+02 1.0280e-58 3.9421e-01 -2.1779e-01 3.0549e-01 -1.6225e-01
        54 1.3201e+00 3.0658e-03 3.9531e-01 -2.1768e-01 3.0655e-01 -1.6206e-01
        55 1.4227e+03 6.8954e-312 3.9286e-01 -2.1807e-01 3.0428e-01 -1.6174e-01
        56 6.2631e+03 0.0000e+00 3.9044e-01 -2.1877e-01 3.0227e-01 -1.6259e-01
        57 2.1009e+03 0.0000e+00 3.9274e-01 -2.1746e-01 3.0424e-01 -1.6172e-01
        58 2.9502e+02 5.1294e-67 3.9395e-01 -2.1896e-01 3.0526e-01 -1.6270e-01
        59 9.3066e+02 4.8309e-205 3.9325e-01 -2.1800e-01 3.0462e-01 -1.6226e-01
        60 6.0534e+02 2.1139e-134 3.9362e-01 -2.1786e-01 3.0515e-01 -1.6156e-01
        61 9.1994e+02 1.0236e-202 3.9354e-01 -2.1825e-01 3.0495e-01 -1.6210e-01
        62 1.7704e+00 2.4477e-03 3.9494e-01 -2.1949e-01 3.0613e-01 -1.6266e-01
        63 6.1644e+00 2.7203e-04 3.9497e-01 -2.1830e-01 3.0600e-01 -1.6228e-01
        64 4.2032e+01 4.4270e-12 3.9566e-01 -2.1838e-01 3.0671e-01 -1.6241e-01
        65 3.0249e-01 5.0993e-03 3.9493e-01 -2.1865e-01 3.0613e-01 -1.6236e-01
        66 1.6384e+03 0.0000e+00 3.9245e-01 -2.1838e-01 3.0401e-01 -1.6207e-01
        67 7.9440e+00 1.1173e-04 3.9482e-01 -2.1777e-01 3.0609e-01 -1.6181e-01
        68 3.9943e+03 0.0000e+00 3.9162e-01 -2.1780e-01 3.0331e-01 -1.6224e-01
        69 1.1313e-01 5.6057e-03 3.9496e-01 -2.1849e-01 3.0628e-01 -1.6200e-01
        70 2.2992e+02 7.0213e-53 3.9407e-01 -2.1850e-01 3.0530e-01 -1.6249e-01
        71 3.3743e+02 3.1719e-76 3.9609e-01 -2.1916e-01 3.0701e-01 -1.6260e-01
        72 6.0894e+02 3.5027e-135 3.9667e-01 -2.1836e-01 3.0751e-01 -1.6221e-01
        73 4.2070e+02 2.6272e-94 3.9414e-01 -2.1863e-01 3.0545e-01 -1.6222e-01
        74 2.1975e+02 1.1374e-50 3.9592e-01 -2.1850e-01 3.0687e-01 -1.6250e-01
        75 1.6639e+03 0.0000e+00 3.9260e-01 -2.1769e-01 3.0406e-01 -1.6195e-01
        76 4.9303e+02 5.1536e-110 3.9359e-01 -2.1874e-01 3.0503e-01 -1.6229e-01
        77 6.9747e+02 2.0867e-154 3.9683e-01 -2.1784e-01 3.0783e-01 -1.6188e-01
        78 7.8454e+01 5.4604e-20 3.9554e-01 -2.1807e-01 3.0666e-01 -1.6219e-01
        79 1.8035e+03 0.0000e+00 3.9787e-01 -2.1714e-01 3.0866e-01 -1.6158e-01
        80 3.5526e+02 4.2597e-80 3.9422e-01 -2.1814e-01 3.0550e-01 -1.6217e-01
        81 3.9718e+01 1.4080e-11 3.9522e-01 -2.1825e-01 3.0640e-01 -1.6230e-01
        82 8.6467e+02 1.0272e-190 3.9365e-01 -2.1648e-01 3.0515e-01 -1.6076e-01
        83 6.0037e+02 2.5397e-133 3.9647e-01 -2.1908e-01 3.0739e-01 -1.6259e-01
        84 1.7794e+02 1.3624e-41 3.9582e-01 -2.1854e-01 3.0689e-01 -1.6225e-01
        85 1.4104e+02 1.4022e-33 3.9548e-01 -2.1873e-01 3.0673e-01 -1.6211e-01
        86 9.7397e+02 1.8940e-214 3.9677e-01 -2.1818e-01 3.0763e-01 -1.6218e-01
        87 7.0568e+02 3.4466e-156 3.9361e-01 -2.1871e-01 3.0494e-01 -1.6254e-01
        88 6.3892e+00 2.4311e-04 3.9539e-01 -2.1650e-01 3.0655e-01 -1.6142e-01
        89 1.0428e+01 3.2272e-05 3.9520e-01 -2.1884e-01 3.0622e-01 -1.6247e-01
        90 2.0734e+02 5.6282e-48 3.9612e-01 -2.1819e-01 3.0703e-01 -1.6219e-01
        91 1.6328e+03 0.0000e+00 3.9326e-01 -2.1688e-01 3.0459e-01 -1.6160e-01
        92 9.2159e+01 5.7692e-23 3.9579e-01 -2.1915e-01 3.0673e-01 -1.6259e-01
        93 1.0281e+03 3.3384e-226 3.9332e-01 -2.1707e-01 3.0461e-01 -1.6156e-01
        94 1.1992e+03 2.3828e-263 3.9716e-01 -2.1829e-01 3.0798e-01 -1.6246e-01
        95 1.3538e+01 6.8162e-06 3.9503e-01 -2.1849e-01 3.0624e-01 -1.6226e-01
        96 2.8050e+00 1.4591e-03 3.9508e-01 -2.1759e-01 3.0626e-01 -1.6221e-01
        97 6.2333e+01 1.7285e-16 3.9435e-01 -2.1809e-01 3.0558e-01 -1.6219e-01
        98 6.7003e+01 1.6737e-17 3.9464e-01 -2.1859e-01 3.0594e-01 -1.6212e-01
        99 1.2034e+03 2.8494e-264 3.9254e-01 -2.1920e-01 3.0416e-01 -1.6265e-01
       100 3.2110e+02 1.1137e-72 3.9601e-01 -2.1822e-01 3.0698e-01 -1.6219e-01
       101 5.7721e+00 3.3098e-04 3.9521e-01 -2.1839e-01 3.0629e-01 -1.6241e-01
       102 5.0565e+03 0.0000e+00 3.9079e-01 -2.1879e-01 3.0264e-01 -1.6215e-01
       103 9.7757e+01 3.5120e-24 3.9551e-01 -2.1738e-01 3.0665e-01 -1.6168e-01
       104 6.6103e+02 1.7093e-146 3.9642e-01 -2.1731e-01 3.0747e-01 -1.6191e-01
       105 2.3397e+01 4.9280e-08 3.9532e-01 -2.1695e-01 3.0648e-01 -1.6102e-01
       106 5.8305e+02 1.4612e-129 3.9354e-01 -2.1888e-01 3.0495e-01 -1.6245e-01
       107 2.2527e+02 7.1832e-52 3.9609e-01 -2.1797e-01 3.0711e-01 -1.6208e-01
       108 5.2847e+02 1.0423e-117 3.9371e-01 -2.1862e-01 3.0513e-01 -1.6204e-01
       109 9.9401e+01 1.5434e-24 3.9552e-01 -2.1858e-01 3.0665e-01 -1.6225e-01
       110 2.5395e+02 4.2604e-58 3.9407e-01 -2.1844e-01 3.0535e-01 -1.6246e-01
       111 7.9031e+02 1.4411e-174 3.9419e-01 -2.1656e-01 3.0543e-01 -1.6126e-01
       112 9.7053e-02 5.6510e-03 3.9515e-01 -2.1797e-01 3.0628e-01 -1.6235e-01
       113 8.5636e+01 1.5050e-21 3.9454e-01 -2.1854e-01 3.0588e-01 -1.6248e-01
       114 5.9013e+00 3.1027e-04 3.9498e-01 -2.1883e-01 3.0621e-01 -1.6231e-01
       115 1.7700e+03 0.0000e+00 3.9264e-01 -2.1891e-01 3.0411e-01 -1.6234e-01
       116 1.9699e+03 0.0000e+00 3.9702e-01 -2.1872e-01 3.0810e-01 -1.6255e-01
       117 1.3968e+03 2.8802e-306 3.9687e-01 -2.1914e-01 3.0786e-01 -1.6250e-01
       118 3.7757e+03 0.0000e+00 3.9846e-01 -2.1809e-01 3.0913e-01 -1.6219e-01
       119 1.8556e+03 0.0000e+00 3.9246e-01 -2.1915e-01 3.0409e-01 -1.6271e-01
       120 8.1797e+02 1.4228e-180 3.9353e-01 -2.1726e-01 3.0509e-01 -1.6170e-01
       121 1.5664e+03 0.0000e+00 3.9267e-01 -2.1785e-01 3.0420e-01 -1.6180e-01
       122 9.4245e+02 1.3281e-207 3.9311e-01 -2.1822e-01 3.0458e-01 -1.6203e-01
       123 2.7197e+03 0.0000e+00 3.9253e-01 -2.1745e-01 3.0410e-01 -1.6161e-01
       124 1.2751e+03 7.6971e-280 3.9719e-01 -2.1766e-01 3.0816e-01 -1.6171e-01
       125 1.3746e+02 8.4133e-33 3.9445e-01 -2.1895e-01 3.0576e-01 -1.6243e-01
       126 9.3530e+02 4.7269e-206 3.9696e-01 -2.1916e-01 3.0777e-01 -1.6270e-01
       127 8.2765e+01 6.3249e-21 3.9574e-01 -2.1831e-01 3.0680e-01 -1.6219e-01
       128 4.3196e-01 4.7797e-03 3.9521e-01 -2.1866e-01 3.0637e-01 -1.6261e-01
       129 1.0255e+01 3.5186e-05 3.9491e-01 -2.1776e-01 3.0612e-01 -1.6221e-01
       130 1.2351e+00 3.1989e-03 3.9504e-01 -2.1808e-01 3.0636e-01 -1.6212e-01
       131 2.4779e+02 9.2654e-57 3.9442e-01 -2.1701e-01 3.0571e-01 -1.6135e-01
       132 1.3140e+03 2.7866e-288 3.9731e-01 -2.1792e-01 3.0811e-01 -1.6225e-01
       133 1.6916e+03 0.0000e+00 3.9731e-01 -2.1849e-01 3.0819e-01 -1.6190e-01
       134 1.4703e+02 7.0260e-35 3.9442e-01 -2.1870e-01 3.0558e-01 -1.6252e-01
       135 7.2047e+02 2.1179e-159 3.9351e-01 -2.1813e-01 3.0493e-01 -1.6224e-01
       136 1.4129e+03 9.4477e-310 3.9341e-01 -2.1681e-01 3.0480e-01 -1.6137e-01
       137 3.6448e+03 0.0000e+00 3.9164e-01 -2.1912e-01 3.0331e-01 -1.6270e-01
       138 1.9298e+02 7.3840e-45 3.9588e-01 -2.1786e-01 3.0688e-01 -1.6159e-01
       139 1.9798e+02 6.0463e-46 3.9628e-01 -2.1794e-01 3.0722e-01 -1.6229e-01
       140 4.6391e+03 0.0000e+00 3.9881e-01 -2.1863e-01 3.0934e-01 -1.6215e-01
       141 2.1610e+03 0.0000e+00 3.9799e-01 -2.1662e-01 3.0876e-01 -1.6132e-01
       142 2.6753e+02 4.7729e-61 3.9581e-01 -2.1920e-01 3.0680e-01 -1.6260e-01
       143 3.4308e+02 1.8796e-77 3.9622e-01 -2.1859e-01 3.0716e-01 -1.6229e-01
       144 5.3562e+01 1.3881e-14 3.9459e-01 -2.1861e-01 3.0589e-01 -1.6247e-01
       145 5.2613e+01 2.2308e-14 3.9471e-01 -2.1799e-01 3.0593e-01 -1.6185e-01
       146 4.1411e+01 6.0388e-12 3.9465e-01 -2.1901e-01 3.0582e-01 -1.6268e-01
       147 1.1410e+01 1.9751e-05 3.9497e-01 -2.1927e-01 3.0603e-01 -1.6266e-01
       148 9.7139e+02 6.8951e-214 3.9665e-01 -2.1882e-01 3.0750e-01 -1.6253e-01
       149 6.1220e-02 5.7531e-03 3.9489e-01 -2.1834e-01 3.0614e-01 -1.6228e-01
       150 6.7836e+02 2.9469e-150 3.9675e-01 -2.1910e-01 3.0766e-01 -1.6253e-01
       151 2.4062e+01 3.5326e-08 3.9464e-01 -2.1842e-01 3.0595e-01 -1.6224e-01
       152 1.2783e+02 1.0335e-30 3.9593e-01 -2.1763e-01 3.0699e-01 -1.6188e-01
       153 1.4732e+02 6.0779e-35 3.9573e-01 -2.1891e-01 3.0678e-01 -1.6254e-01
       154 4.3027e+02 2.1992e-96 3.9368e-01 -2.1834e-01 3.0503e-01 -1.6242e-01
       155 3.1516e+03 0.0000e+00 3.9817e-01 -2.1777e-01 3.0895e-01 -1.6190e-01
       156 2.5858e+02 4.1984e-59 3.9416e-01 -2.1872e-01 3.0542e-01 -1.6260e-01
       157 9.6025e+01 8.3500e-24 3.9462e-01 -2.1791e-01 3.0567e-01 -1.6181e-01
       158 7.8697e+01 4.8352e-20 3.9476e-01 -2.1892e-01 3.0590e-01 -1.6263e-01
       159 2.6144e+02 1.0039e-59 3.9579e-01 -2.1847e-01 3.0671e-01 -1.6245e-01
       160 4.9595e+02 1.2023e-110 3.9368e-01 -2.1798e-01 3.0511e-01 -1.6226e-01
