5
0	5
0 	0 	0.376811 	2.16923 	0.133596 	0.165606 	0.641601 	0.0108186 	2.94787e+06 	6.21337 	1.04076 	1.0227 	1.0227
0 	1 	0.374831 	2.34092 	0.11808 	0.200829 	0.569124 	0.0110003 	2.85126e+06 	6.24828 	1.05214 	1.02633 	1.02633
0 	2 	0.375143 	2.43388 	0.131481 	0.23731 	0.511241 	0.0109965 	2.85326e+06 	6.28319 	1.00515 	1.00413 	1.00413
0 	3 	0.37462 	2.40936 	0.133473 	0.289301 	0.428535 	0.010931 	2.88752e+06 	6.28319 	1.00004 	1.00009 	1.00009
0 	4 	0.372839 	2.65779 	0.115935 	0.346358 	0.40146 	0.0163931 	1.28388e+06 	6.28319 	1.01324 	1.00667 	1.00667
1	8
1 	0 	0.374527 	2.18733 	0.315501 	0.144421 	0.74492 	0.0108217 	2.94617e+06 	5.8294 	1.13139 	1.06707 	1.06707
1 	1 	0.374951 	2.31432 	0.310246 	0.172454 	0.664859 	0.0108791 	2.91516e+06 	5.55015 	1.17097 	1.08758 	1.08758
1 	2 	0.373345 	2.37479 	0.301847 	0.196973 	0.600907 	0.0107819 	2.96794e+06 	5.61996 	1.09897 	1.05032 	1.05032
1 	3 	0.374764 	2.42812 	0.294844 	0.221051 	0.54717 	0.0108238 	2.94504e+06 	5.93412 	1.07685 	1.05077 	1.05077
1 	4 	0.375357 	2.42737 	0.298052 	0.246306 	0.502975 	0.0108524 	2.92952e+06 	5.89921 	1.10439 	1.07411 	1.07411
1 	5 	0.37574 	2.41913 	0.296875 	0.277225 	0.453421 	0.0109954 	2.85382e+06 	6.28319 	1.1674 	1.09709 	1.09709
1 	6 	0.373947 	2.5403 	0.292291 	0.32545 	0.405447 	0.0110086 	2.84697e+06 	6.17847 	1.11647 	1.0583 	1.0583
1 	7 	0.373908 	2.87145 	0.302597 	0.385101 	0.379809 	0.0539231 	118658 	4.57276 	1.03504 	1.03413 	1.03413
2	7
2 	0 	0.374406 	2.2108 	0.49672 	0.135768 	0.798693 	0.0108332 	2.93993e+06 	6.03884 	1.31692 	1.16634 	1.16634
2 	1 	0.373724 	2.33195 	0.494726 	0.16564 	0.699486 	0.0110088 	2.84689e+06 	6.24828 	1.10874 	1.05996 	1.05996
2 	2 	0.37386 	2.39134 	0.497204 	0.191347 	0.623713 	0.0108859 	2.9115e+06 	6.28319 	1.06243 	1.03976 	1.03976
2 	3 	0.373858 	2.45698 	0.495251 	0.218476 	0.564376 	0.0110279 	2.83702e+06 	6.28319 	1.14264 	1.08672 	1.08672
2 	4 	0.374948 	2.43661 	0.493079 	0.255049 	0.491157 	0.01101 	2.84624e+06 	6.28319 	1.22738 	1.11497 	1.11497
2 	5 	0.373695 	2.50216 	0.493443 	0.31168 	0.419596 	0.0110273 	2.83734e+06 	5.55015 	1.2529 	1.12667 	1.12667
2 	6 	0.371391 	2.85555 	0.4761 	0.385255 	0.381356 	0.0710965 	68257.8 	3.80482 	1.20714 	1.11491 	1.11491
3	3
3 	0 	0.374838 	2.2759 	0.683372 	0.15434 	0.731348 	0.0108585 	2.92624e+06 	6.28319 	1.03733 	1.02031 	1.02031
3 	1 	0.374569 	2.40872 	0.6827 	0.210626 	0.571652 	0.010941 	2.88226e+06 	6.28319 	1.00518 	1.00405 	1.00405
3 	2 	0.3751 	2.52876 	0.674362 	0.280293 	0.467357 	0.0125666 	2.18479e+06 	3.94444 	1.00278 	1.00172 	1.00172
4	2
4 	0 	0.375288 	2.35153 	0.941732 	0.174992 	0.68413 	0.010953 	2.87596e+06 	4.36332 	1.07197 	1.04698 	1.04698
4 	1 	0.374447 	2.62554 	0.880535 	0.258884 	0.516272 	0.0256527 	524304 	3.1765 	1.17168 	1.1547 	1.1547
