        10 1.8656e+01 5.2696e-07 3.9515e-01 -2.1756e-01 3.0622e-01 -1.6175e-01
        11 3.8562e+03 0.0000e+00 3.9187e-01 -2.1779e-01 3.0356e-01 -1.6191e-01
        12 3.0955e+02 3.5865e-70 3.9393e-01 -2.1794e-01 3.0520e-01 -1.6211e-01
        13 2.9958e+02 5.2399e-68 3.9389e-01 -2.1903e-01 3.0534e-01 -1.6257e-01
        14 1.5008e+03 0.0000e+00 3.9298e-01 -2.1799e-01 3.0454e-01 -1.6223e-01
        15 4.7667e+02 1.8404e-106 3.9664e-01 -2.1737e-01 3.0751e-01 -1.6175e-01
        16 1.9018e+03 0.0000e+00 3.9725e-01 -2.1883e-01 3.0829e-01 -1.6255e-01
        17 8.0137e+02 5.7106e-177 3.9621e-01 -2.1885e-01 3.0721e-01 -1.6246e-01
        18 5.8696e+01 1.0642e-15 3.9568e-01 -2.1835e-01 3.0686e-01 -1.6221e-01
        19 1.0606e+01 2.9493e-05 3.9532e-01 -2.1827e-01 3.0651e-01 -1.6208e-01
        20 1.3994e+03 7.9918e-307 3.9749e-01 -2.1809e-01 3.0827e-01 -1.6224e-01
        21 1.1003e+03 6.9900e-242 3.9702e-01 -2.1767e-01 3.0787e-01 -1.6189e-01
        22 2.5139e+02 1.5256e-57 3.9416e-01 -2.1784e-01 3.0569e-01 -1.6168e-01
        23 2.2420e+02 1.2285e-51 3.9593e-01 -2.1925e-01 3.0700e-01 -1.6277e-01
        24 3.2345e+01 5.6123e-10 3.9551e-01 -2.1789e-01 3.0666e-01 -1.6231e-01
        25 1.5460e-02 5.8807e-03 3.9518e-01 -2.1796e-01 3.0623e-01 -1.6220e-01
        26 2.3514e+01 4.6426e-08 3.9489e-01 -2.1904e-01 3.0606e-01 -1.6270e-01
        27 7.4770e+02 2.5798e-165 3.9355e-01 -2.1929e-01 3.0489e-01 -1.6269e-01
        28 2.0157e+03 0.0000e+00 3.9748e-01 -2.1852e-01 3.0829e-01 -1.6222e-01
        29 4.8484e+01 1.7560e-13 3.9508e-01 -2.1954e-01 3.0634e-01 -1.6271e-01
        30 2.2707e+02 2.9158e-52 3.9463e-01 -2.1663e-01 3.0593e-01 -1.6134e-01
        31 5.9379e+02 6.8117e-132 3.9619e-01 -2.1906e-01 3.0714e-01 -1.6224e-01
        32 6.6255e+02 7.9762e-147 3.9335e-01 -2.1771e-01 3.0471e-01 -1.6163e-01
        33 6.0950e+02 2.6330e-135 3.9376e-01 -2.1777e-01 3.0519e-01 -1.6216e-01
        34 4.2731e+02 9.6463e-96 3.9645e-01 -2.1713e-01 3.0734e-01 -1.6114e-01
        35 7.0378e+01 3.0937e-18 3.9619e-01 -2.1628e-01 3.0712e-01 -1.6132e-01
        36 5.2671e+02 2.5099e-117 3.9364e-01 -2.1943e-01 3.0499e-01 -1.6275e-01
        37 4.2169e-03 5.9138e-03 3.9505e-01 -2.1872e-01 3.0631e-01 -1.6220e-01
        38 1.7306e+03 0.0000e+00 3.9775e-01 -2.1743e-01 3.0854e-01 -1.6180e-01
        39 3.0556e+02 2.6387e-69 3.9431e-01 -2.1838e-01 3.0560e-01 -1.6250e-01
        40 1.6302e+03 0.0000e+00 3.9698e-01 -2.1791e-01 3.0789e-01 -1.6192e-01
        41 1.0505e+03 4.6522e-231 3.9656e-01 -2.1989e-01 3.0751e-01 -1.6294e-01
        42 2.5203e+01 1.9954e-08 3.9548e-01 -2.1706e-01 3.0660e-01 -1.6129e-01
        43 1.0141e+00 3.5692e-03 3.9543e-01 -2.1689e-01 3.0655e-01 -1.6156e-01
        44 5.7661e+02 3.6595e-128 3.9399e-01 -2.1874e-01 3.0527e-01 -1.6264e-01
        45 1.6535e+03 0.0000e+00 3.9264e-01 -2.1831e-01 3.0414e-01 -1.6219e-01
