6
0	8
0 	0 	0.571972 	2.18958 	0.136152 	0.181217 	0.587563 	0.00464862 	6.70505e+06 	5.72468 	1.01787 	1.00906 	1.00906
0 	1 	0.573687 	2.29208 	0.129613 	0.208972 	0.540544 	0.00497329 	6.39809e+06 	6.21337 	1.00109 	1.00054 	1.00054
0 	2 	0.575154 	2.317 	0.123866 	0.225029 	0.511177 	0.00512328 	6.34036e+06 	6.24828 	1.01508 	1.00775 	1.00775
0 	3 	0.575468 	2.37374 	0.128751 	0.238791 	0.497755 	0.0052096 	6.40226e+06 	6.28319 	1.02313 	1.01183 	1.01183
0 	4 	0.57333 	2.42098 	0.131996 	0.25403 	0.481074 	0.00541746 	6.19864e+06 	6.28319 	1.01124 	1.00781 	1.00781
0 	5 	0.572796 	2.45209 	0.125743 	0.272294 	0.458855 	0.0054596 	6.4416e+06 	6.28319 	1.016 	1.0104 	1.0104
0 	6 	0.572638 	2.48885 	0.128921 	0.295009 	0.439231 	0.00585468 	5.97954e+06 	6.28319 	1.00816 	1.00408 	1.00408
0 	7 	0.57296 	2.60728 	0.141085 	0.332799 	0.407844 	0.00707643 	4.54742e+06 	6.28319 	1.08552 	1.07183 	1.07183
1	8
1 	0 	0.573816 	2.15974 	0.310056 	0.15986 	0.656371 	0.00349108 	1.11373e+07 	3.735 	1.00789 	1.00454 	1.00454
1 	1 	0.572776 	2.27102 	0.30238 	0.187027 	0.589267 	0.00370112 	1.07856e+07 	4.29351 	1.02801 	1.01486 	1.01486
1 	2 	0.574933 	2.35527 	0.301941 	0.205663 	0.561558 	0.00386755 	1.04888e+07 	4.81711 	1.07802 	1.03957 	1.03957
1 	3 	0.573163 	2.40794 	0.287699 	0.223934 	0.532944 	0.00383179 	1.13094e+07 	5.13127 	1.14511 	1.07257 	1.07257
1 	4 	0.573664 	2.44179 	0.290123 	0.24383 	0.49954 	0.0039907 	1.1085e+07 	6.21337 	1.33565 	1.17559 	1.17559
1 	5 	0.573796 	2.40381 	0.287446 	0.267011 	0.455353 	0.0042489 	1.04677e+07 	6.21337 	1.15367 	1.08676 	1.08676
1 	6 	0.574098 	2.4238 	0.291736 	0.294197 	0.422053 	0.00433444 	1.08781e+07 	6.17847 	1.00812 	1.03308 	1.03308
1 	7 	0.572065 	2.60611 	0.292664 	0.333669 	0.401117 	0.00510904 	8.74102e+06 	4.57276 	1.03262 	1.06238 	1.06238
2	8
2 	0 	0.574023 	2.12884 	0.500885 	0.149992 	0.688632 	0.00425314 	7.28e+06 	4.08407 	1.00002 	1.00235 	1.00235
2 	1 	0.575348 	2.23771 	0.497185 	0.170984 	0.634006 	0.00444343 	7.12213e+06 	4.2237 	1.05206 	1.02975 	1.02975
2 	2 	0.574003 	2.32243 	0.488921 	0.187459 	0.600577 	0.00461517 	6.95508e+06 	4.64258 	1.2544 	1.12725 	1.12725
2 	3 	0.574998 	2.37438 	0.483467 	0.203312 	0.57039 	0.00465898 	7.178e+06 	4.7822 	1.4365 	1.21843 	1.21843
2 	4 	0.574504 	2.4489 	0.49134 	0.220795 	0.548439 	0.00493059 	6.77298e+06 	4.88692 	1.85508 	1.44394 	1.44394
2 	5 	0.573799 	2.44214 	0.486906 	0.242313 	0.50294 	0.00497351 	7.10483e+06 	4.7473 	2.04154 	1.59189 	1.59189
2 	6 	0.573884 	2.4508 	0.487138 	0.268794 	0.459691 	0.00524347 	6.91528e+06 	2.82743 	1.6055 	1.47249 	1.47249
2 	7 	0.571712 	2.60425 	0.477523 	0.306414 	0.437154 	0.00626786 	5.39391e+06 	2.82743 	1.17878 	1.33012 	1.33012
3	8
3 	0 	0.57399 	2.10122 	0.690232 	0.143925 	0.707797 	0.00644814 	3.10913e+06 	4.43314 	1.03902 	1.02051 	1.02051
3 	1 	0.574741 	2.19397 	0.683513 	0.161102 	0.659768 	0.00665657 	3.07618e+06 	4.88692 	1.39862 	1.19978 	1.19978
3 	2 	0.574225 	2.27518 	0.681498 	0.175882 	0.626604 	0.00686072 	3.03403e+06 	4.85202 	1.80147 	1.41718 	1.41718
3 	3 	0.575224 	2.33627 	0.68631 	0.191824 	0.591291 	0.00711302 	2.96966e+06 	5.02655 	2.26814 	1.69119 	1.69119
3 	4 	0.574603 	2.37068 	0.6878 	0.208254 	0.558147 	0.00723016 	3.02586e+06 	5.27089 	2.08088 	1.62797 	1.62797
3 	5 	0.574326 	2.4361 	0.690956 	0.226558 	0.534941 	0.00751699 	2.96523e+06 	4.08407 	1.74701 	1.4977 	1.4977
3 	6 	0.574458 	2.46431 	0.676939 	0.248798 	0.495277 	0.00786463 	2.89911e+06 	3.10669 	1.4431 	1.4571 	1.4571
3 	7 	0.571449 	2.66288 	0.665024 	0.28205 	0.473097 	0.00923636 	2.32221e+06 	2.26893 	1.32393 	1.51 	1.51
4	4
4 	0 	0.573719 	2.13695 	0.889299 	0.150821 	0.688 	0.00798945 	2.46747e+06 	5.79449 	1.63365 	1.3372 	1.3372
4 	1 	0.574591 	2.28702 	0.891962 	0.180606 	0.614384 	0.00831266 	2.37158e+06 	4.53786 	1.35589 	1.23221 	1.23221
4 	2 	0.574104 	2.42063 	0.88524 	0.211054 	0.560718 	0.00853473 	2.35277e+06 	4.01426 	1.11318 	1.20227 	1.20227
4 	3 	0.572483 	2.70316 	0.871202 	0.247653 	0.532418 	0.0132019 	1.06921e+06 	2.68781 	1.10078 	1.36181 	1.36181
5	2
5 	0 	0.574159 	2.18603 	1.11416 	0.158059 	0.672861 	0.00824069 	2.3854e+06 	4.95673 	1.00407 	1.02003 	1.02003
5 	1 	0.572367 	2.5294 	1.07614 	0.202672 	0.605017 	0.0119227 	1.22413e+06 	3.31613 	1.04386 	1.10008 	1.10008
