    0   0.173000   0.082000   1.241000   0.259000 1.838220e-03 -2.031580e-02 -8.122595e-03 2.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    1   0.177000   0.077000   1.228000   0.367000 1.780570e-03 -1.641250e-02 -6.274549e-02 1.600000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    2   0.190000   0.077000   1.250000   0.474000 1.128500e-03 -1.322570e-02 -1.529008e-03 4.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    3   0.197000   0.131000   1.453000   0.145000 6.007270e-04 -3.658350e-02 2.085565e+00 2.108000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    4   0.193000   0.124000   1.453000   0.195000 7.827670e-04 -4.053600e-02 -1.307990e-01 3.790000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    5   0.194000   0.124000   1.453000   0.367000 8.190360e-04 -4.737330e-02 -3.337889e-01 3.760000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    6   0.275000   0.115000   1.255000   0.143000 4.995730e-04 -2.823920e-02 -3.442760e-01 3.230000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    7   0.248000   0.093000   1.240000   0.251000 9.928120e-04 -2.785060e-02 -6.441085e-02 1.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    8   0.249000   0.083000   1.228000   0.376000 1.034070e-03 -2.188630e-02 -3.688509e-02 9.000000e-03 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
    9   0.256000   0.081000   1.227000   0.515000 6.359620e-04 -1.739370e-02 -2.751573e-02 1.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   10   0.277000   0.080000   1.242000   0.647000 2.150930e-04 -1.459710e-02 -6.042303e-02 2.400000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   11   0.292000   0.077000   1.278000   0.770000 -7.535960e-06 5.734100e-02 3.978116e-02 1.550000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   12   0.271000   0.141000   1.395000   0.133000 3.365390e-04 -3.513100e-02 -1.002825e-01 1.020000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   13   0.264000   0.132000   1.399000   0.208000 5.025120e-04 -4.454670e-02 -8.852562e-02 4.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   14   0.261000   0.132000   1.401000   0.375000 5.330050e-04 -5.452720e-02 -1.916369e-02 5.300000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   15   0.268000   0.132000   1.399000   0.516000 3.219090e-04 -4.856550e-02 1.104475e-02 6.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   16   0.291000   0.127000   1.418000   0.624000 1.407840e-04 -4.197100e-02 5.654940e-01 2.520000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   17   0.289000   0.186000   1.480000   0.126000 1.989190e-04 -4.728890e-02 -8.373374e-01 1.333000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   18   0.288000   0.183000   1.473000   0.177000 2.656990e-04 -6.146500e-02 1.899769e+00 9.940000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   19   0.289000   0.186000   1.481000   0.368000 3.013410e-04 -8.877540e-02 -5.719548e-01 1.127000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   20   0.290000   0.185000   1.481000   0.516000 1.899810e-04 -8.140070e-02 -2.249386e+00 1.491000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   21   0.357000   0.113000   1.259000   0.138000 2.625950e-04 -2.125320e-02 1.303405e-01 1.400000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   22   0.346000   0.099000   1.242000   0.248000 4.640820e-04 -2.653500e-02 -1.646708e-02 1.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   23   0.345000   0.089000   1.231000   0.383000 5.085430e-04 -2.462980e-02 -3.207003e-02 1.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   24   0.348000   0.083000   1.227000   0.521000 3.613030e-04 -1.961960e-02 -2.364638e-02 1.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   25   0.351000   0.082000   1.227000   0.667000 1.432640e-04 -1.866130e-02 -8.347040e-03 1.300000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   26   0.361000   0.081000   1.239000   0.806000 -6.217880e-06 9.223550e-02 8.992000e-02 2.300000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   27   0.379000   0.077000   1.250000   0.941000 -7.041810e-05 -1.946370e-04 5.999515e-02 6.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   28   0.393000   0.077000   1.307000   1.065000 -8.055810e-05 -1.171800e-03 -5.373269e-01 5.850000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   29   0.355000   0.144000   1.399000   0.120000 1.586650e-04 -2.643040e-02 -6.394811e-03 5.700000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   30   0.350000   0.136000   1.393000   0.222000 2.696080e-04 -4.063020e-02 -6.939102e-02 3.000000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   31   0.354000   0.134000   1.398000   0.374000 2.801870e-04 -5.081350e-02 7.862411e-03 3.700000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   32   0.350000   0.136000   1.395000   0.520000 1.944150e-04 -5.265520e-02 3.178207e-02 4.700000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   33   0.356000   0.135000   1.400000   0.662000 7.751410e-05 -5.275680e-02 6.856108e-04 5.600000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   34   0.380000   0.131000   1.410000   0.785000 7.846200e-06 -1.579350e-01 -7.921088e-02 1.590000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   35   0.395000   0.126000   1.484000   0.903000 -2.222610e-05 1.082480e-02 -1.253030e+00 2.108000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   36   0.351000   0.186000   1.481000   0.104000 1.039460e-04 -3.326710e-02 1.577081e-01 3.420000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   37   0.358000   0.186000   1.479000   0.210000 1.696170e-04 -5.966730e-02 2.951624e-01 2.800000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   38   0.351000   0.186000   1.480000   0.392000 1.898120e-04 -8.296030e-02 1.221234e-02 4.600000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   39   0.359000   0.187000   1.483000   0.508000 1.304640e-04 -8.330430e-02 -6.200724e-01 3.760000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   40   0.372000   0.185000   1.479000   0.652000 5.335470e-05 -8.435010e-02 6.589622e-01 5.630000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   41   0.453000   0.112000   1.253000   0.130000 1.277730e-04 -1.546510e-02 -9.655593e-02 1.060000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   42   0.446000   0.100000   1.240000   0.243000 2.287920e-04 -2.161230e-02 6.389108e-03 2.400000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   43   0.445000   0.093000   1.232000   0.385000 2.591030e-04 -2.446990e-02 -5.355063e-02 1.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   44   0.447000   0.087000   1.229000   0.523000 2.006510e-04 -2.250330e-02 -1.210271e-02 1.300000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   45   0.447000   0.083000   1.225000   0.671000 1.007180e-04 -2.127040e-02 -2.066485e-02 1.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   46   0.449000   0.082000   1.226000   0.817000 1.252630e-05 -5.727940e-02 -2.488818e-02 1.800000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   47   0.453000   0.082000   1.235000   0.961000 -3.755040e-05 3.208570e-03 8.630912e-03 2.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   48   0.464000   0.078000   1.239000   1.103000 -5.684990e-05 -8.741650e-04 -1.813935e-03 5.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   49   0.482000   0.077000   1.269000   1.238000 -5.381340e-05 -1.312700e-03 -3.091172e-01 1.920000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   50   0.496000   0.070000   1.226000   1.364000 -5.677810e-05 -1.066800e-03 -2.290885e+00 2.108000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   51   0.452000   0.146000   1.403000   0.108000 7.016600e-05 -1.880000e-02 -2.595796e-02 4.800000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   52   0.449000   0.137000   1.392000   0.223000 1.333630e-04 -3.290260e-02 -3.795344e-02 3.200000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   53   0.449000   0.136000   1.396000   0.376000 1.492020e-04 -4.601470e-02 -5.640020e-03 3.500000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   54   0.454000   0.136000   1.397000   0.512000 1.118610e-04 -5.132830e-02 -7.382401e-02 4.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   55   0.447000   0.137000   1.395000   0.675000 5.158710e-05 -5.881240e-02 1.783462e-02 5.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   56   0.451000   0.137000   1.398000   0.813000 6.344930e-06 -1.752870e-01 -1.274467e-01 6.800000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   57   0.469000   0.134000   1.414000   0.945000 -1.653650e-05 1.645430e-02 5.207280e-02 1.530000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   58   0.484000   0.124000   1.439000   1.076000 -2.522820e-05 -4.142370e-04 -3.476530e-01 8.990000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   59   0.454000   0.186000   1.478000   0.085000 4.078550e-05 -2.041440e-02 1.318870e-01 2.420000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   60   0.449000   0.187000   1.479000   0.216000 8.951350e-05 -4.912100e-02 -5.524815e-01 2.370000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   61   0.456000   0.186000   1.481000   0.366000 9.877640e-05 -6.915370e-02 -2.839655e-01 2.740000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   62   0.455000   0.186000   1.477000   0.516000 7.523980e-05 -7.983970e-02 3.484209e-01 3.400000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   63   0.445000   0.187000   1.482000   0.671000 3.545930e-05 -9.106920e-02 -6.297638e-01 3.910000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   64   0.470000   0.187000   1.482000   0.809000 4.684530e-06 -2.519730e-01 -1.156284e+00 5.440000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   65   0.489000   0.181000   1.462000   0.912000 -7.973970e-06 5.555460e-02 -1.181044e+00 2.981000e+00 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   66   0.551000   0.111000   1.255000   0.124000 6.481680e-05 -1.170080e-02 -4.177853e-02 9.600000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   67   0.545000   0.102000   1.242000   0.240000 1.199460e-04 -1.850050e-02 2.368797e-02 3.000000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   68   0.545000   0.096000   1.234000   0.382000 1.417830e-04 -2.326420e-02 -2.950519e-02 2.100000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   69   0.545000   0.091000   1.231000   0.527000 1.173500e-04 -2.466720e-02 -2.761573e-02 1.700000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   70   0.547000   0.087000   1.230000   0.670000 6.824380e-05 -2.541980e-02 -3.274738e-02 1.800000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   71   0.546000   0.084000   1.224000   0.819000 1.879030e-05 -4.014230e-02 -2.828822e-02 2.200000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   72   0.547000   0.082000   1.225000   0.966000 -1.532750e-05 1.432150e-02 -3.528978e-02 2.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   73   0.549000   0.082000   1.232000   1.111000 -3.161580e-05 4.996280e-04 -4.531421e-02 4.400000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   74   0.553000   0.081000   1.240000   1.256000 -3.657380e-05 -1.255200e-03 9.111839e-02 8.200000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   75   0.568000   0.079000   1.252000   1.401000 -3.440850e-05 -1.518920e-03 1.624223e-01 1.980000e-01 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   76   0.551000   0.146000   1.401000   0.099000 3.383450e-05 -1.377550e-02 1.574482e-02 4.600000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   77   0.549000   0.139000   1.393000   0.222000 6.932190e-05 -2.749750e-02 2.307899e-02 3.400000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   78   0.548000   0.136000   1.396000   0.375000 8.333220e-05 -4.030190e-02 -5.674546e-02 3.900000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   79   0.549000   0.138000   1.395000   0.521000 6.639270e-05 -5.072120e-02 2.537761e-02 3.800000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
   80   0.552000   0.136000   1.400000   0.660000 3.897470e-05 -5.791980e-02 -6.374389e-02 5.700000e-02 3.955390e-01 -2.187270e-01 3.162000e-01 -1.619300e-01
