0 0.325039 0.0852158 1.16034 0.137582 0.000474556
1 0.325991 0.107615 1.29936 0.127008 0.000297456
2 0.326707 0.128177 1.38214 0.127532 0.000230904
3 0.325309 0.147389 1.37519 0.112874 0.000193004
4 0.324589 0.165728 1.31037 0.124315 0.000214413
5 0.322795 0.187149 1.35512 0.124205 0.000182357
6 0.324036 0.210022 1.47201 0.112999 0.000125174
7 0.324395 0.250815 1.70207 0.125617 8.26633e-05
8 0.324928 0.0760789 1.14197 0.294748 0.000796215
9 0.325531 0.0953836 1.26384 0.301927 0.000554085
10 0.326743 0.113326 1.35337 0.303304 0.000423899
11 0.323447 0.130597 1.40893 0.304896 0.000361462
12 0.324861 0.150142 1.42217 0.298346 0.000316687
13 0.326397 0.1724 1.42409 0.292812 0.00027958
14 0.324046 0.201099 1.51446 0.295737 0.000217761
15 0.323889 0.24903 1.71562 0.298902 0.000133893
16 0.323992 0.0740965 1.14488 0.494608 0.000570664
17 0.325131 0.0915328 1.22045 0.495689 0.000430006
18 0.323997 0.105275 1.29804 0.494535 0.000349373
19 0.324489 0.119883 1.3798 0.496458 0.000279011
20 0.324592 0.135999 1.45514 0.490677 0.000233123
21 0.325034 0.156578 1.47028 0.491835 0.000202524
22 0.323983 0.18487 1.50617 0.482893 0.000173322
23 0.324697 0.233864 1.68267 0.483968 0.000108127
24 0.325132 0.0716631 1.12425 0.685154 0.000155742
25 0.324619 0.0876838 1.20823 0.681057 0.000123825
26 0.324887 0.100428 1.27888 0.679168 0.000103878
27 0.325268 0.113543 1.39141 0.67969 8.28445e-05
28 0.326239 0.127824 1.46395 0.675025 7.27271e-05
29 0.325495 0.145767 1.5375 0.676808 5.84122e-05
30 0.325577 0.171844 1.57463 0.670921 5.01709e-05
31 0.324751 0.21755 1.71077 0.665088 3.55048e-05
32 0.327462 0.0814127 1.25729 0.902466 -9.86424e-05
33 0.327873 0.129677 1.63805 0.881397 -3.1615e-05
34 0.329592 0.197118 1.81766 0.845961 -1.3788e-05
35 0.374549 0.0894629 1.14815 0.132926 0.000317562
36 0.374947 0.111812 1.27797 0.11976 0.000198194
37 0.374028 0.129671 1.40653 0.126884 0.000152883
38 0.374519 0.147005 1.47231 0.126828 0.000125677
39 0.377229 0.16529 1.40873 0.126599 0.000124608
40 0.374265 0.18426 1.38876 0.133813 0.000125942
41 0.373193 0.207998 1.43085 0.127347 0.000102159
42 0.374096 0.248362 1.68483 0.123761 5.73276e-05
43 0.375447 0.0778007 1.14222 0.306406 0.000553022
44 0.375448 0.0973603 1.26292 0.30081 0.000384851
45 0.37373 0.113954 1.3519 0.304336 0.000303069
46 0.374824 0.130088 1.42367 0.290662 0.00024352
47 0.373293 0.147406 1.4182 0.301046 0.000228395
48 0.374573 0.168435 1.43756 0.302069 0.000198055
49 0.375695 0.195488 1.46646 0.297416 0.000165119
50 0.374201 0.244765 1.6915 0.295587 9.73007e-05
51 0.376055 0.0739902 1.14786 0.489189 0.000426574
52 0.374834 0.0924755 1.22839 0.500117 0.000309879
53 0.374704 0.107755 1.30797 0.493378 0.000251373
