0 0.323289 0.0993982 1.19612 0.155621 0.000481644 -0.012487 -1.9485e-05
1 0.323952 0.122419 1.34593 0.142197 0.000298279 -0.0152492 -2.35983e-05
2 0.32356 0.138142 1.41829 0.133495 0.000230642 -0.0168014 -2.6413e-05
