0.024790 0.301771 -0.186214 1.686441 0.382800 0.949552 1.374932 0.956031 -0.986214 0.744589 2.188985 0.092344 10.955005 
0.024016 0.275803 -0.195882 1.695251 0.338206 0.309781 0.452248 0.902114 -0.969701 0.694146 1.782685 0.081674 6.398795 
0.023768 0.266247 -0.191920 1.699028 0.326000 0.175844 0.174980 0.875464 -0.799141 0.667826 1.709312 0.037625 9.062862 
0.023988 0.275913 -0.193568 1.691007 0.343994 0.328250 0.305025 0.924927 -0.940494 0.696583 1.912860 0.044565 7.772176 
0.024666 0.299582 -0.187318 1.685127 0.382970 0.665030 1.254845 0.966752 -0.998095 0.716414 2.366983 0.075953 13.932532 
0.023854 0.271183 -0.191710 1.700358 0.336439 0.328605 0.269879 0.891785 -0.865136 0.736876 2.146180 0.059601 8.462271 
0.024515 0.290538 -0.184102 1.682811 0.367980 0.620612 0.980831 0.904770 -0.980943 0.732451 2.126869 0.101753 9.702118 
0.023952 0.274896 -0.190884 1.698397 0.343321 0.251406 0.357211 0.908594 -0.843048 0.716451 1.953711 0.075760 8.509272 
0.023831 0.267178 -0.190071 1.680673 0.323390 0.038003 0.229738 0.847532 -0.931946 0.709718 1.831791 0.060020 8.062567 
0.023652 0.268208 -0.197626 1.698000 0.334608 0.025121 0.067230 0.805887 -0.871165 0.664644 1.940936 0.051773 6.593673 
0.024304 0.286975 -0.190346 1.700200 0.366617 0.380646 0.782297 0.909069 -0.880951 0.677040 2.005864 0.099449 9.845919 
0.024627 0.295697 -0.188639 1.685163 0.387903 0.714707 1.203714 0.967474 -0.857215 0.698419 1.871513 0.094832 7.425732 
0.024719 0.302115 -0.183695 1.695272 0.380822 0.620914 1.353972 0.976820 -0.840635 0.744389 2.264155 0.082388 10.400202 
0.023769 0.266774 -0.195918 1.700241 0.335168 0.126537 0.310801 0.853778 -0.926369 0.705595 1.966979 0.055438 7.207771 
0.024156 0.281228 -0.188470 1.706822 0.349938 0.483064 0.627859 0.896303 -0.969006 0.720039 1.976781 0.069352 7.398041 
0.024096 0.277722 -0.190570 1.694335 0.347000 0.220708 0.535477 0.904786 -0.924140 0.723469 2.035717 0.047587 8.122369 
