6
0	8
0 	0 	0.524733 	2.19005 	0.141277 	0.175872 	0.605453 	0.00411674 	4.81986e+06 	5.13127 	1.01532 	1.00795 	1.00795
0 	1 	0.523844 	2.28884 	0.129474 	0.204123 	0.549076 	0.00419699 	4.83556e+06 	6.21337 	1.01483 	1.00892 	1.00892
0 	2 	0.523166 	2.3358 	0.122798 	0.222011 	0.522264 	0.00426552 	4.81948e+06 	6.24828 	1.0017 	1.00198 	1.00198
0 	3 	0.521654 	2.35167 	0.12522 	0.238498 	0.492561 	0.00423774 	5.01909e+06 	6.28319 	1.02342 	1.0118 	1.0118
0 	4 	0.522649 	2.41003 	0.132692 	0.253136 	0.480141 	0.00440047 	4.76358e+06 	6.28319 	1.00757 	1.0039 	1.0039
0 	5 	0.523751 	2.43194 	0.129578 	0.270047 	0.456918 	0.00450006 	4.67282e+06 	6.28319 	1.00721 	1.0036 	1.0036
0 	6 	0.523275 	2.51879 	0.133122 	0.293159 	0.445008 	0.00457126 	4.68845e+06 	6.28319 	1.00428 	1.00256 	1.00256
0 	7 	0.52439 	2.594 	0.136318 	0.332964 	0.402923 	0.00510314 	3.95516e+06 	6.28319 	1.10993 	1.05781 	1.05781
1	8
1 	0 	0.52429 	2.15071 	0.311036 	0.15785 	0.66162 	0.00311166 	8.24803e+06 	3.735 	1.0028 	1.00155 	1.00155
1 	1 	0.523639 	2.26418 	0.304989 	0.183916 	0.596979 	0.00314003 	8.38236e+06 	4.2237 	1.02653 	1.01875 	1.01875
1 	2 	0.52424 	2.33699 	0.296273 	0.203405 	0.562992 	0.00316849 	8.47751e+06 	4.7822 	1.09274 	1.0464 	1.0464
1 	3 	0.523407 	2.42731 	0.292884 	0.221218 	0.543304 	0.00322844 	8.40928e+06 	5.34071 	1.1939 	1.09697 	1.09697
1 	4 	0.523716 	2.46111 	0.296841 	0.240949 	0.507581 	0.00336725 	7.97809e+06 	5.65487 	1.46506 	1.24527 	1.24527
1 	5 	0.524841 	2.43873 	0.287329 	0.26506 	0.465253 	0.00341476 	8.04766e+06 	6.24828 	1.27684 	1.15569 	1.15569
1 	6 	0.524618 	2.4296 	0.287501 	0.298456 	0.42024 	0.00345558 	8.25087e+06 	6.00393 	1.00638 	1.02821 	1.02821
1 	7 	0.52294 	2.58695 	0.290529 	0.342299 	0.38714 	0.0040398 	6.3852e+06 	4.11898 	1.07384 	1.1236 	1.1236
2	8
2 	0 	0.523479 	2.10662 	0.492577 	0.146651 	0.696753 	0.00379812 	5.47069e+06 	4.04916 	1.00429 	1.00376 	1.00376
2 	1 	0.524798 	2.21276 	0.491688 	0.165473 	0.647734 	0.0038348 	5.47777e+06 	4.36332 	1.04579 	1.0241 	1.0241
2 	2 	0.523364 	2.31553 	0.486261 	0.181843 	0.616957 	0.00394142 	5.30819e+06 	4.43314 	1.18586 	1.09325 	1.09325
2 	3 	0.524552 	2.39003 	0.487671 	0.199819 	0.582646 	0.00395227 	5.42093e+06 	4.7822 	1.6267 	1.31417 	1.31417
2 	4 	0.524756 	2.42399 	0.487481 	0.219961 	0.543841 	0.00405123 	5.32505e+06 	4.95673 	2.13645 	1.60115 	1.60115
2 	5 	0.524788 	2.4346 	0.490949 	0.243703 	0.499432 	0.00414164 	5.29165e+06 	4.88692 	1.87364 	1.54293 	1.54293
2 	6 	0.525044 	2.41582 	0.489003 	0.276567 	0.446853 	0.00424855 	5.28746e+06 	2.79253 	1.32745 	1.37948 	1.37948
2 	7 	0.523449 	2.56942 	0.477622 	0.322478 	0.406215 	0.00488404 	4.26581e+06 	2.89725 	1.05633 	1.46861 	1.46861
3	8
3 	0 	0.524818 	2.09481 	0.686944 	0.142937 	0.710599 	0.00569887 	2.41981e+06 	4.85202 	1.19221 	1.09915 	1.09915
3 	1 	0.524112 	2.20386 	0.685128 	0.161787 	0.65995 	0.00584042 	2.35188e+06 	5.06145 	1.64746 	1.32964 	1.32964
3 	2 	0.523776 	2.29243 	0.682483 	0.179147 	0.619938 	0.00586335 	2.38854e+06 	5.44543 	2.17392 	1.63428 	1.63428
3 	3 	0.524439 	2.35941 	0.686777 	0.198678 	0.579109 	0.0058528 	2.46702e+06 	5.72468 	1.81391 	1.46957 	1.46957
3 	4 	0.523818 	2.42052 	0.684225 	0.219957 	0.542632 	0.00605378 	2.3861e+06 	4.46804 	1.48756 	1.36387 	1.36387
3 	5 	0.52347 	2.43703 	0.68292 	0.242992 	0.50359 	0.00620483 	2.35708e+06 	3.56047 	1.21194 	1.35976 	1.35976
3 	6 	0.523969 	2.52387 	0.674621 	0.276835 	0.461674 	0.00639855 	2.33568e+06 	2.47837 	1.06045 	1.5142 	1.5142
3 	7 	0.522411 	2.7967 	0.650182 	0.321206 	0.442015 	0.0196425 	264126 	1.85005 	1.00014 	1.64249 	1.64249
4	3
4 	0 	0.524847 	2.16114 	0.890897 	0.155926 	0.674013 	0.00585216 	2.394e+06 	6.28319 	1.17649 	1.09832 	1.09832
4 	1 	0.523038 	2.32247 	0.892757 	0.195719 	0.57956 	0.00596657 	2.37035e+06 	3.97935 	1.00163 	1.07058 	1.07058
4 	2 	0.523219 	2.54637 	0.879145 	0.239006 	0.525886 	0.00670304 	1.99673e+06 	3.49066 	1.0298 	1.19627 	1.19627
5	2
5 	0 	0.525144 	2.25808 	1.09851 	0.170785 	0.645893 	0.00591086 	2.37341e+06 	3.90954 	1.17977 	1.12014 	1.12014
5 	1 	0.523037 	2.73181 	1.06087 	0.227727 	0.581494 	0.0155817 	363304 	2.68781 	1.44653 	1.30857 	1.30857
